accelX       ; accelY       ; accelZ       ; totalAccel   ; gyroX        ; gyroY        ; gyroZ        ; totalGyro   
-0.47095     ; 0.98651      ; 0.38995      ; 1.16063      ; -144.58649   ; -21.04721    ; -28.65112    ; 147.40120   
-0.53308     ; 1.00372      ; 0.32324      ; 1.18158      ; -30.82687    ; -39.18594    ; -10.07126    ; 32.44586    
-0.46442     ; 0.95319      ; 0.31750      ; 1.10682      ; 59.35837     ; -47.82913    ; 5.19638      ; 59.59301    
-0.49292     ; 0.94733      ; 0.31653      ; 1.11382      ; 47.11884     ; -39.63455    ; -3.47672     ; 47.25642    
-0.59052     ; 0.89343      ; 0.22516      ; 1.09436      ; 29.08478     ; -31.49979    ; 1.96640      ; 29.16486    
-0.64728     ; 0.81958      ; 0.13458      ; 1.05299      ; 2.10098      ; -23.84354    ; 10.63202     ; 10.86856    
-0.79364     ; 0.82440      ; 0.02686      ; 1.14465      ; -11.15540    ; -20.29953    ; 14.12369     ; 18.01669    
-0.85809     ; 0.86646      ; 0.01746      ; 1.21958      ; -0.81497     ; 12.34421     ; 21.71265     ; 21.74520    
-0.74097     ; 0.94275      ; 0.09644      ; 1.20296      ; 11.40961     ; 37.92984     ; 9.80957      ; 15.07633    
-0.78784     ; 0.87225      ; 0.18109      ; 1.18925      ; 8.82263      ; 31.71661     ; -2.92343     ; 9.33521     
-0.71924     ; 0.88800      ; 0.13928      ; 1.15119      ; 8.21701      ; 27.23053     ; -11.20026    ; 13.91954    
-0.69318     ; 0.89502      ; 0.14441      ; 1.14123      ; 1.76453      ; 25.83237     ; -16.87515    ; 16.99074    
-0.69232     ; 0.91010      ; 0.17474      ; 1.15677      ; -2.22809     ; 23.04352     ; -21.32385    ; 21.45925    
-0.64117     ; 0.93408      ; 0.14313      ; 1.14197      ; 2.69913      ; 22.32574     ; -33.60077    ; 33.72194    
-0.61066     ; 0.93176      ; 0.10101      ; 1.11861      ; -2.23557     ; 31.88858     ; -43.20847    ; 43.27629    
-0.55023     ; 0.95081      ; 0.13251      ; 1.10650      ; -3.46176     ; 44.56924     ; -48.77121    ; 48.90316    
-0.48010     ; 0.96429      ; 0.19305      ; 1.09436      ; -1.33087     ; 55.18631     ; -52.54700    ; 52.57269    
-0.44373     ; 0.96143      ; 0.29181      ; 1.09836      ; 2.26547      ; 53.87787     ; -53.91525    ; 53.97139    
-0.41986     ; 0.93518      ; 0.34119      ; 1.08040      ; 8.92731      ; 42.51312     ; -58.03497    ; 58.72503    
-0.38782     ; 0.92480      ; 0.35352      ; 1.06332      ; 11.42456     ; 36.83823     ; -60.75653    ; 61.82824    
-0.35870     ; 0.89032      ; 0.35291      ; 1.02268      ; 14.01154     ; 34.10172     ; -65.28748    ; 66.78001    
-0.33179     ; 0.88147      ; 0.36768      ; 1.01107      ; 8.35159      ; 34.87930     ; -65.46692    ; 66.00336    
-0.29559     ; 0.89087      ; 0.37000      ; 1.00892      ; 1.84677      ; 36.93542     ; -64.50989    ; 64.54247    
-0.26691     ; 0.87946      ; 0.36499      ; 0.98889      ; -5.38330     ; 33.17459     ; -62.31171    ; 62.55000    
-0.23041     ; 0.89996      ; 0.36542      ; 0.99827      ; -8.81516     ; 17.15927     ; -62.10236    ; 62.73133    
-0.18726     ; 0.89929      ; 0.37506      ; 0.99220      ; -6.09360     ; 8.81516      ; -60.89111    ; 61.20187    
-0.18243     ; 0.91077      ; 0.37097      ; 1.00020      ; 2.27295      ; -3.86551     ; -54.20685    ; 54.26212    
-0.15930     ; 0.92590      ; 0.36664      ; 1.00851      ; 3.87299      ; -13.52554    ; -49.12262    ; 49.28376    
-0.12262     ; 0.96417      ; 0.34235      ; 1.03047      ; 2.35519      ; -24.06784    ; -49.18243    ; 49.24823    
-0.08435     ; 1.01404      ; 0.30225      ; 1.06148      ; 0.01495      ; -39.97101    ; -44.94308    ; 44.95452    
-0.07898     ; 1.05621      ; 0.26855      ; 1.09268      ; 1.12152      ; -52.65167    ; -33.81012    ; 33.84520    
-0.09503     ; 1.05688      ; 0.23969      ; 1.08788      ; 3.11783      ; -54.59564    ; -26.21368    ; 26.41960    
-0.08643     ; 1.08112      ; 0.20581      ; 1.10392      ; 17.56302     ; -53.82553    ; -12.27692    ; 21.45580    
-0.08154     ; 1.31592      ; 0.25659      ; 1.34318      ; 3.45428      ; -51.41052    ; -0.70282     ; 3.76267     
-0.09143     ; 1.50238      ; 0.06854      ; 1.50672      ; -13.93677    ; -76.28586    ; 14.43024     ; 20.11771    
-0.12305     ; 1.66809      ; -0.05377     ; 1.67349      ; -19.37241    ; -86.20758    ; 30.19135     ; 35.91086    
-0.27698     ; 1.71936      ; 0.08649      ; 1.74367      ; -17.58545    ; -68.48755    ; 70.79788     ; 72.96947    
-0.36249     ; 1.70746      ; 0.32330      ; 1.77520      ; -6.24313     ; -57.77328    ; 89.00391     ; 89.23894    
-0.42969     ; 1.80133      ; 0.52338      ; 1.92441      ; 5.30106      ; -49.88525    ; 101.60980    ; 101.76393   
-0.51312     ; 1.72961      ; 0.56482      ; 1.89047      ; 17.83218     ; -61.34720    ; 117.46811    ; 118.82649   
-0.55359     ; 1.56458      ; 0.53882      ; 1.74490      ; 22.99118     ; -77.24289    ; 137.02744    ; 138.95164   
-0.59430     ; 1.39502      ; 0.53162      ; 1.60683      ; 20.17242     ; -80.14389    ; 153.41660    ; 154.74341   
-0.68469     ; 1.25867      ; 0.49377      ; 1.51554      ; 15.28259     ; -71.68015    ; 167.79449    ; 168.49373   
-0.76666     ; 1.14099      ; 0.47601      ; 1.45472      ; 11.94794     ; -67.28378    ; 171.42822    ; 171.84787   
-0.78558     ; 0.99445      ; 0.42151      ; 1.33556      ; 5.65994      ; -63.44070    ; 167.12158    ; 167.22035   
-0.81006     ; 0.89545      ; 0.36383      ; 1.26111      ; 0.60562      ; -58.16956    ; 153.74557    ; 153.74937   
-0.80652     ; 0.76257      ; 0.34100      ; 1.16115      ; -1.43555     ; -41.96732    ; 131.97311    ; 131.98312   
-0.75165     ; 0.64154      ; 0.35822      ; 1.05113      ; 0.41870      ; -23.26782    ; 106.23047    ; 106.23323   
-0.69427     ; 0.56677      ; 0.35809      ; 0.96513      ; 3.92532      ; -16.28448    ; 78.67096     ; 78.77087    
-0.62622     ; 0.54395      ; 0.34760      ; 0.89936      ; 4.27673      ; -22.28088    ; 69.72870     ; 69.86185    
-0.58301     ; 0.49982      ; 0.32349      ; 0.83328      ; 4.59824      ; -11.26755    ; 49.36935     ; 49.58555    
-0.57587     ; 0.49542      ; 0.31055      ; 0.82067      ; 3.13278      ; -5.05432     ; 22.97623     ; 23.19411    
-0.59064     ; 0.49774      ; 0.32452      ; 0.83780      ; 0.35889      ; 8.83759      ; 10.69931     ; 10.71689    
-0.57330     ; 0.48242      ; 0.33142      ; 0.81930      ; -4.53094     ; 19.67896     ; 0.18692      ; 4.56039     
-0.55109     ; 0.50189      ; 0.34412      ; 0.82098      ; -11.94794    ; 29.18198     ; -16.00784    ; 19.98139    
-0.52039     ; 0.52472      ; 0.35553      ; 0.82008      ; -15.24521    ; 33.13721     ; -23.08838    ; 27.67246    
-0.50476     ; 0.56958      ; 0.38062      ; 0.85092      ; -17.89948    ; 32.70355     ; -35.83633    ; 40.06193    
-0.54303     ; 0.61298      ; 0.37335      ; 0.90001      ; -14.61716    ; 29.58572     ; -53.42926    ; 55.39605    
-0.57928     ; 0.67615      ; 0.37549      ; 0.96630      ; -11.46194    ; 30.68481     ; -71.14929    ; 72.06979    
-0.58154     ; 0.78375      ; 0.34387      ; 1.03475      ; -17.01721    ; 29.15955     ; -84.15146    ; 85.85841    
-0.54901     ; 0.91754      ; 0.26111      ; 1.10067      ; -20.00046    ; 23.88092     ; -97.63962    ; 99.67123    
-0.52808     ; 1.03589      ; 0.22729      ; 1.18473      ; -18.35556    ; 24.42673     ; -103.47900   ; 105.09949   
-0.55298     ; 1.11707      ; 0.27429      ; 1.27627      ; -7.17026     ; 37.64572     ; -112.10724   ; 112.34186   
-0.61267     ; 1.14734      ; 0.41437      ; 1.36508      ; 0.21683      ; 63.70239     ; -109.62494   ; 109.63116   
-0.64984     ; 1.18469      ; 0.54602      ; 1.45737      ; 3.49915      ; 80.57007     ; -108.09219   ; 108.15530   
-0.59821     ; 1.22980      ; 0.63745      ; 1.50884      ; 3.84308      ; 78.05786     ; -118.08868   ; 118.15760   
-0.48102     ; 1.29688      ; 0.56213      ; 1.49307      ; 5.86182      ; 51.51520     ; -134.44794   ; 134.58191   
-0.38251     ; 1.38995      ; 0.38385      ; 1.49185      ; 7.69363      ; 36.68121     ; -139.44244   ; 139.66144   
-0.37305     ; 1.42407      ; 0.28931      ; 1.50028      ; 9.41330      ; 18.09387     ; -134.43298   ; 134.76967   
-0.37378     ; 1.44385      ; 0.31818      ; 1.52501      ; 4.94965      ; 27.88101     ; -114.76898   ; 114.88474   
-0.38672     ; 1.39105      ; 0.34564      ; 1.48460      ; -2.13837     ; 45.02533     ; -96.15173    ; 96.18557    
-0.37537     ; 1.32721      ; 0.33252      ; 1.41879      ; -11.72363    ; 63.09677     ; -83.94211    ; 84.76723    
-0.30243     ; 1.25507      ; 0.29608      ; 1.32451      ; -20.59113    ; 76.74194     ; -75.91202    ; 78.66514    
-0.27155     ; 1.21381      ; 0.30298      ; 1.28018      ; -27.69409    ; 81.06354     ; -62.07245    ; 67.98106    
-0.28491     ; 1.15900      ; 0.31134      ; 1.23344      ; -33.23441    ; 82.34955     ; -55.17883    ; 64.42493    
-0.25977     ; 1.09326      ; 0.23987      ; 1.14902      ; -31.01379    ; 71.72501     ; -48.30765    ; 57.41672    
-0.22980     ; 1.07635      ; 0.20319      ; 1.11921      ; -23.70148    ; 57.00317     ; -48.89832    ; 54.35038    
-0.18420     ; 1.05432      ; 0.20502      ; 1.08975      ; -13.12927    ; 44.35242     ; -43.88138    ; 45.81555    
-0.15051     ; 1.00867      ; 0.20605      ; 1.04044      ; -3.02063     ; 33.92975     ; -37.27936    ; 37.41513    
-0.20465     ; 0.99054      ; 0.22845      ; 1.03694      ; -6.09360     ; 29.42123     ; -28.86047    ; 29.51339    
-0.22943     ; 0.95630      ; 0.29504      ; 1.02674      ; -10.22079    ; 28.81561     ; -24.34448    ; 26.42031    
-0.20660     ; 0.93823      ; 0.30884      ; 1.00913      ; -11.39465    ; 20.69580     ; -18.22098    ; 21.51098    
-0.17432     ; 0.93036      ; 0.28973      ; 0.98990      ; -10.89371    ; 10.01144     ; -11.76849    ; 16.06350    
-0.20398     ; 0.92981      ; 0.25403      ; 0.98523      ; -9.84695     ; 5.83939      ; -0.79254     ; 9.92246     
-0.22388     ; 0.94067      ; 0.25574      ; 1.00019      ; -9.18152     ; 3.22998      ; 8.48618      ; 12.53796    
-0.22546     ; 0.93658      ; 0.29425      ; 1.00728      ; -9.95163     ; -5.36087     ; 12.14233     ; 15.72731    
-0.21210     ; 0.93164      ; 0.33282      ; 1.01179      ; -9.43573     ; -11.65634    ; 12.26196     ; 15.50022    
-0.20575     ; 0.92889      ; 0.36853      ; 1.02029      ; -8.74786     ; -21.60797    ; 12.77039     ; 15.50712    
-0.18115     ; 0.97534      ; 0.36279      ; 1.05628      ; -7.70859     ; -34.06433    ; 14.90875     ; 16.81203    
-0.19855     ; 1.04620      ; 0.26697      ; 1.09783      ; -5.90668     ; -44.21783    ; 22.47528     ; 23.26202    
-0.21698     ; 1.09491      ; 0.24750      ; 1.14331      ; -7.58896     ; -42.27386    ; 34.82697     ; 35.66102    
-0.23907     ; 1.12793      ; 0.26923      ; 1.18400      ; -7.12540     ; -41.45889    ; 43.45520     ; 44.04995    
-0.27081     ; 1.16821      ; 0.29510      ; 1.23497      ; -6.77399     ; -44.36737    ; 47.54501     ; 48.03936    
-0.28510     ; 1.21240      ; 0.34601      ; 1.29264      ; -3.98514     ; -50.98434    ; 55.75455     ; 55.90993    
-0.31860     ; 1.39215      ; 0.32623      ; 1.46493      ; -2.37762     ; -55.62744    ; 65.50430     ; 65.56222    
-0.33350     ; 1.56653      ; 0.16870      ; 1.61049      ; -6.11603     ; -58.52844    ; 82.86545     ; 83.10561    
-0.38324     ; 1.64551      ; 0.20245      ; 1.70163      ; -10.16846    ; -25.86975    ; 106.08841    ; 106.58732   
-0.49481     ; 1.53125      ; 0.43610      ; 1.66726      ; -20.92758    ; 0.42618      ; 130.88898    ; 132.56030   
-0.54944     ; 1.43555      ; 0.55975      ; 1.63585      ; -18.73688    ; -2.70660     ; 135.30029    ; 136.59904   
-0.60443     ; 1.32178      ; 0.57562      ; 1.56326      ; -16.38168    ; -32.87552    ; 135.09842    ; 136.09442   
-0.68549     ; 1.17480      ; 0.47949      ; 1.44221      ; -8.63571     ; -69.54178    ; 130.30579    ; 130.59691   
-0.72467     ; 1.02686      ; 0.42950      ; 1.32818      ; -0.13458     ; -86.64124    ; 115.32227    ; 115.32691   
-0.69391     ; 0.89630      ; 0.45569      ; 1.22169      ; 12.76291     ; -89.24316    ; 96.86951     ; 97.71078    
-0.65698     ; 0.85480      ; 0.35712      ; 1.13571      ; 15.31998     ; -97.10129    ; 78.20740     ; 79.69836    
-0.62494     ; 0.84204      ; 0.24481      ; 1.07681      ; 13.00217     ; -95.59097    ; 69.96796     ; 71.17078    
-0.66064     ; 0.82031      ; 0.22223      ; 1.07645      ; 6.18332      ; -76.68213    ; 62.38647     ; 62.69752    
-0.62762     ; 0.72595      ; 0.31366      ; 1.00960      ; 6.23566      ; -36.09802    ; 59.85184     ; 60.18017    
-0.57135     ; 0.64380      ; 0.39905      ; 0.94877      ; -0.68039     ; 0.67291      ; 54.44611     ; 54.45416    
-0.52985     ; 0.57391      ; 0.45258      ; 0.90274      ; -8.99460     ; 23.66409     ; 48.65158     ; 49.47937    
-0.49896     ; 0.52356      ; 0.45715      ; 0.85561      ; -11.30493    ; 21.74255     ; 38.17657     ; 39.81867    
-0.48468     ; 0.50500      ; 0.42529      ; 0.81904      ; -11.24512    ; 19.85092     ; 27.63428     ; 29.83892    
-0.48999     ; 0.48718      ; 0.36780      ; 0.78276      ; -11.26755    ; 18.30322     ; 10.63950     ; 15.50464    
-0.53088     ; 0.53760      ; 0.33789      ; 0.82766      ; -13.79471    ; 11.95541     ; -4.96460     ; 14.67073    
-0.47717     ; 0.60565      ; 0.34485      ; 0.84465      ; -8.93478     ; 10.78903     ; -25.29404    ; 26.83254    
-0.47015     ; 0.65759      ; 0.34686      ; 0.87965      ; -5.05432     ; 15.41718     ; -40.31494    ; 40.63586    
-0.48737     ; 0.67834      ; 0.36218      ; 0.91041      ; -7.42447     ; 25.05478     ; -51.88156    ; 52.41449    
-0.50391     ; 0.73523      ; 0.37659      ; 0.96763      ; -6.57211     ; 24.75571     ; -59.00696    ; 59.37638    
-0.51703     ; 0.82434      ; 0.40991      ; 1.05588      ; -5.95154     ; 20.30701     ; -75.71014    ; 75.94818    
-0.48975     ; 0.90143      ; 0.42761      ; 1.11143      ; -5.45059     ; 20.03036     ; -87.71042    ; 87.88424    
-0.46356     ; 0.95300      ; 0.44055      ; 1.14769      ; -8.96469     ; 23.46970     ; -94.29001    ; 94.72001    
-0.46381     ; 1.03064      ; 0.43622      ; 1.21145      ; -9.91425     ; 21.29395     ; -100.96680   ; 101.45762   
-0.47961     ; 1.17120      ; 0.39331      ; 1.32531      ; -13.51807    ; 12.23953     ; -103.83789   ; 104.72066   
-0.49878     ; 1.23499      ; 0.33643      ; 1.37374      ; -15.19287    ; 10.95352     ; -103.71826   ; 104.83237   
-0.52850     ; 1.15656      ; 0.31311      ; 1.30957      ; -8.05252     ; 27.26791     ; -99.86771    ; 100.19850   
-0.53992     ; 1.10291      ; 0.36145      ; 1.28006      ; -7.17026     ; 53.92273     ; -95.04517    ; 95.32162    
-0.46851     ; 1.11353      ; 0.41382      ; 1.27698      ; -5.47302     ; 67.68753     ; -104.13696   ; 104.28663   
-0.40039     ; 1.23022      ; 0.44208      ; 1.36719      ; -6.18332     ; 56.58447     ; -113.23624   ; 113.41161   
-0.36664     ; 1.29395      ; 0.39423      ; 1.40148      ; -2.75894     ; 43.97858     ; -108.12210   ; 108.16503   
-0.39172     ; 1.29010      ; 0.36102      ; 1.39576      ; -1.78696     ; 44.06082     ; -92.49557    ; 92.52183    
-0.38098     ; 1.29083      ; 0.36676      ; 1.39496      ; -4.28421     ; 52.15820     ; -85.79636    ; 85.91296    
-0.34711     ; 1.26898      ; 0.37201      ; 1.36718      ; -8.48618     ; 57.68356     ; -78.30460    ; 78.77332    
-0.28583     ; 1.21484      ; 0.42444      ; 1.31822      ; -12.12738    ; 62.90237     ; -68.57727    ; 69.65193    
-0.24109     ; 1.12701      ; 0.40997      ; 1.22326      ; -14.62463    ; 57.68356     ; -57.18262    ; 59.03391    
-0.27185     ; 1.06604      ; 0.26776      ; 1.13227      ; -15.78354    ; 45.32440     ; -47.86652    ; 50.41290    
-0.26788     ; 1.02728      ; 0.18811      ; 1.07817      ; -20.67337    ; 42.67014     ; -38.95416    ; 44.11202    
-0.24005     ; 1.01923      ; 0.15112      ; 1.05796      ; -21.69022    ; 42.01965     ; -38.34106    ; 44.06293    
-0.18488     ; 1.01105      ; 0.19812      ; 1.04673      ; -20.60608    ; 39.94110     ; -38.04947    ; 43.28273    
-0.21057     ; 1.00385      ; 0.22308      ; 1.04967      ; -9.33853     ; 31.88110     ; -33.34656    ; 34.64403    
-0.20209     ; 0.98792      ; 0.26685      ; 1.04308      ; -0.08224     ; 26.66977     ; -22.22107    ; 22.24317    
-0.19055     ; 0.94781      ; 0.27802      ; 1.00596      ; 1.00189      ; 25.54825     ; -10.89371    ; 10.98067    
-0.20874     ; 0.91443      ; 0.28864      ; 0.98136      ; -6.78894     ; 26.26602     ; 0.74020      ; 6.89012     
-0.18878     ; 0.90363      ; 0.29639      ; 0.96955      ; -9.62265     ; 25.80994     ; 5.38330      ; 11.06309    
-0.19147     ; 0.92419      ; 0.28717      ; 0.98654      ; -11.48438    ; 19.44717     ; 9.27124      ; 14.78854    
-0.20618     ; 0.96106      ; 0.28223      ; 1.02264      ; -10.60959    ; 7.67120      ; 13.69751     ; 17.35249    
-0.20551     ; 0.99207      ; 0.32117      ; 1.06281      ; -1.15143     ; -4.63562     ; 16.03027     ; 16.10216    
-0.21405     ; 0.96143      ; 0.32709      ; 1.03786      ; 11.44699     ; -19.82101    ; 19.14810     ; 22.32953    
-0.20154     ; 0.98853      ; 0.34186      ; 1.06521      ; -2.06360     ; -35.28305    ; 15.92560     ; 16.08914    
-0.19696     ; 1.00372      ; 0.32513      ; 1.07330      ; -1.82434     ; -39.35791    ; 17.51068     ; 17.63405    
-0.19263     ; 1.02423      ; 0.30029      ; 1.08459      ; -8.04504     ; -43.54492    ; 24.24728     ; 25.56761    
-0.20618     ; 1.03906      ; 0.27362      ; 1.09409      ; -11.86569    ; -45.13748    ; 33.26431     ; 35.33255    
-0.19891     ; 1.11743      ; 0.27557      ; 1.16797      ; -11.55914    ; -49.22729    ; 39.67941     ; 41.34390    
-0.23712     ; 1.22382      ; 0.23486      ; 1.26851      ; -6.07864     ; -51.64230    ; 49.24973     ; 49.63852    
-0.28021     ; 1.31927      ; 0.24854      ; 1.37141      ; -6.68427     ; -50.19180    ; 63.26126     ; 63.62709    
-0.34369     ; 1.36743      ; 0.33514      ; 1.44925      ; -6.71417     ; -47.18613    ; 69.88571     ; 70.22081    
-0.36780     ; 1.33386      ; 0.47968      ; 1.46443      ; -9.01703     ; -42.69257    ; 81.84860     ; 82.35460    
-0.43616     ; 1.41675      ; 0.55658      ; 1.58341      ; -5.17395     ; -57.98264    ; 85.92346     ; 86.09076    
-0.45691     ; 1.50006      ; 0.50708      ; 1.64805      ; -0.88974     ; -74.95499    ; 91.39648     ; 91.41312    
-0.48096     ; 1.45184      ; 0.31885      ; 1.56232      ; 0.56076      ; -72.77924    ; 100.21912    ; 100.23120   
-0.46112     ; 1.30219      ; 0.26514      ; 1.40663      ; 1.18134      ; -47.35809    ; 110.38010    ; 110.39410   
-0.45227     ; 1.13409      ; 0.32477      ; 1.26341      ; -1.39069     ; -33.73535    ; 113.93158    ; 113.94571   
-0.48822     ; 1.00067      ; 0.39850      ; 1.18258      ; -5.78705     ; -16.68076    ; 119.24759    ; 119.39212   
-0.55420     ; 0.92743      ; 0.39215      ; 1.14937      ; -3.21503     ; -21.05469    ; 118.15598    ; 118.20335   
-0.63708     ; 0.89825      ; 0.41608      ; 1.17722      ; -0.74768     ; -27.43240    ; 108.85483    ; 108.86110   
-0.63837     ; 0.82642      ; 0.44287      ; 1.13429      ; 7.02072      ; -26.52023    ; 91.10489     ; 91.37874    
-0.59717     ; 0.73859      ; 0.51843      ; 1.08208      ; 10.31799     ; -19.00604    ; 72.97363     ; 73.70317    
-0.51532     ; 0.67279      ; 0.53387      ; 1.00161      ; 11.23016     ; -18.52753    ; 65.81085     ; 66.76554    
-0.46979     ; 0.62213      ; 0.53656      ; 0.94638      ; 8.18710      ; -14.52744    ; 53.12271     ; 53.75349    
-0.43152     ; 0.60101      ; 0.47217      ; 0.87771      ; 3.92532      ; -22.49771    ; 43.40286     ; 43.58415    
-0.41418     ; 0.61493      ; 0.38379      ; 0.83485      ; -3.14774     ; -22.36313    ; 28.97263     ; 29.14960    
-0.41101     ; 0.63672      ; 0.28864      ; 0.81096      ; -8.75534     ; -14.67697    ; 20.29953     ; 22.11634    
