accelX       ; accelY       ; accelZ       ; totalAccel   ; gyroX        ; gyroY        ; gyroZ        ; totalGyro   
-0.47888     ; 0.82019      ; 0.26306      ; 0.98552      ; -1.80191     ; 8.47122      ; -23.28278    ; 23.36680    
-0.48230     ; 0.83496      ; 0.27747      ; 1.00337      ; -2.90848     ; -2.95334     ; -23.29025    ; 23.48600    
-0.48700     ; 0.86707      ; 0.27155      ; 1.03088      ; 0.38879      ; -14.25079    ; -23.90335    ; 23.92223    
-0.48456     ; 0.91748      ; 0.29480      ; 1.07864      ; -1.34583     ; -19.84344    ; -25.11459    ; 25.16736    
-0.46667     ; 0.96912      ; 0.26617      ; 1.10807      ; -1.05423     ; -23.04352    ; -26.16135    ; 26.20051    
-0.43201     ; 1.03241      ; 0.26532      ; 1.15017      ; 0.46356      ; -29.09225    ; -23.99307    ; 24.01975    
-0.40289     ; 1.11700      ; 0.21967      ; 1.20759      ; 6.04874      ; -42.94678    ; -17.27890    ; 18.34108    
-0.37988     ; 1.21313      ; 0.14624      ; 1.27961      ; 12.86011     ; -62.15469    ; -5.92163     ; 14.20985    
-0.36993     ; 1.27631      ; 0.08368      ; 1.33147      ; 17.15179     ; -66.06506    ; 8.50861      ; 19.18878    
-0.48676     ; 1.27826      ; 0.12787      ; 1.37376      ; 8.75534      ; -53.73581    ; 33.32413     ; 34.47880    
-0.65363     ; 1.28192      ; 0.25989      ; 1.46222      ; 4.61319      ; -45.53375    ; 43.52997     ; 43.79250    
-0.65198     ; 1.38422      ; 0.32843      ; 1.56493      ; 6.63940      ; -46.79733    ; 48.36746     ; 48.84065    
-0.69641     ; 1.44427      ; 0.24872      ; 1.62258      ; 16.94244     ; -70.19226    ; 54.93210     ; 57.50363    
-0.72632     ; 1.41364      ; 0.21600      ; 1.60392      ; 26.25854     ; -73.61664    ; 72.66708     ; 77.27881    
-0.76056     ; 1.27582      ; 0.24817      ; 1.50590      ; 25.18188     ; -55.74707    ; 95.14236     ; 98.42675    
-0.75964     ; 1.08734      ; 0.29980      ; 1.35987      ; 16.39664     ; -31.86615    ; 110.29785    ; 111.51524   
-0.75281     ; 0.92700      ; 0.36066      ; 1.24745      ; 7.55157      ; -22.46033    ; 112.79510    ; 113.05141   
-0.77307     ; 0.82806      ; 0.35284      ; 1.18652      ; -9.12170     ; -9.93668     ; 113.86429    ; 114.23208   
-0.80481     ; 0.74506      ; 0.33630      ; 1.14714      ; -23.86597    ; -2.37015     ; 111.78574    ; 114.30743   
-0.83606     ; 0.64044      ; 0.32440      ; 1.10200      ; -33.77274    ; 6.61697      ; 102.63412    ; 108.04986   
-0.83856     ; 0.53998      ; 0.33075      ; 1.05079      ; -34.70734    ; 16.80038     ; 84.90662     ; 91.72799    
-0.79504     ; 0.47961      ; 0.30737      ; 0.97806      ; -29.13712    ; 15.82092     ; 64.00146     ; 70.32346    
-0.75342     ; 0.48907      ; 0.32324      ; 0.95463      ; -25.80994    ; 9.33853      ; 55.89661     ; 61.56966    
-0.68372     ; 0.52606      ; 0.26270      ; 0.90179      ; -13.22647    ; -6.00388     ; 37.42889     ; 39.70061    
-0.66168     ; 0.50073      ; 0.24359      ; 0.86481      ; -9.24133     ; -7.92542     ; 23.05099     ; 24.83951    
-0.66577     ; 0.47559      ; 0.21576      ; 0.84616      ; -7.34970     ; -1.74210     ; 11.27502     ; 13.46739    
-0.66412     ; 0.45868      ; 0.24078      ; 0.84227      ; -9.33853     ; 6.52725      ; -3.60382     ; 10.02028    
-0.65424     ; 0.46613      ; 0.27789      ; 0.85001      ; -9.88434     ; 12.88254     ; -19.13315    ; 21.54054    
-0.65546     ; 0.49896      ; 0.26422      ; 0.86510      ; -7.76093     ; 11.48438     ; -35.28305    ; 36.12997    
-0.68317     ; 0.57080      ; 0.27362      ; 0.93134      ; 0.11963      ; 5.63751      ; -43.89633    ; 43.90021    
-0.70734     ; 0.65027      ; 0.25903      ; 0.99512      ; 6.44501      ; -1.04675     ; -59.95651    ; 60.30542    
-0.70740     ; 0.75659      ; 0.19794      ; 1.05452      ; 7.40204      ; -5.36835     ; -69.32495    ; 69.72311    
-0.67914     ; 0.82635      ; 0.15863      ; 1.08132      ; 3.91785      ; 4.08981      ; -82.20749    ; 82.30494    
-0.70526     ; 0.93420      ; 0.14911      ; 1.17998      ; 3.49167      ; 9.70490      ; -89.57962    ; 89.65251    
-0.76404     ; 1.01056      ; 0.18451      ; 1.28025      ; 9.57031      ; 24.93515     ; -89.60953    ; 90.12480    
-0.78082     ; 1.03522      ; 0.23749      ; 1.31824      ; 8.54599      ; 33.53348     ; -90.32730    ; 90.73658    
-0.75183     ; 1.07703      ; 0.28009      ; 1.34301      ; 6.28052      ; 43.44025     ; -95.30685    ; 95.51964    
-0.74713     ; 1.07635      ; 0.31458      ; 1.34748      ; -0.41870     ; 44.24026     ; -97.66205    ; 97.66888    
-0.73480     ; 1.12952      ; 0.31488      ; 1.38380      ; -5.84686     ; 39.70184     ; -99.76303    ; 99.94061    
-0.67957     ; 1.19733      ; 0.29956      ; 1.40895      ; -6.51978     ; 33.07739     ; -98.33496    ; 98.55814    
-0.63849     ; 1.21503      ; 0.26910      ; 1.39870      ; -2.07855     ; 35.30548     ; -94.73114    ; 94.76173    
-0.57520     ; 1.17468      ; 0.27246      ; 1.33603      ; -1.76453     ; 37.44385     ; -90.97031    ; 90.99500    
-0.51910     ; 1.11609      ; 0.30042      ; 1.26703      ; -3.37204     ; 40.53177     ; -76.44287    ; 76.52534    
-0.49976     ; 1.06226      ; 0.30621      ; 1.21322      ; -9.07684     ; 46.11694     ; -62.45377    ; 63.11886    
-0.49054     ; 1.00909      ; 0.31866      ; 1.16638      ; -24.51645    ; 56.01624     ; -51.64230    ; 57.17519    
-0.49420     ; 0.97217      ; 0.26251      ; 1.12172      ; -32.07550    ; 54.42368     ; -43.69446    ; 54.21244    
-0.46515     ; 0.96753      ; 0.25537      ; 1.10349      ; -35.32043    ; 49.53384     ; -40.66635    ; 53.87227    
-0.42517     ; 0.98401      ; 0.25452      ; 1.10174      ; -33.01010    ; 46.87958     ; -40.75607    ; 52.45658    
-0.39209     ; 0.99493      ; 0.25000      ; 1.09824      ; -26.25854    ; 39.36539     ; -38.99155    ; 47.01959    
-0.35352     ; 1.00208      ; 0.24976      ; 1.09156      ; -17.83218    ; 35.68680     ; -35.98587    ; 40.17429    
-0.35730     ; 0.98560      ; 0.24658      ; 1.07697      ; -10.72922    ; 30.01190     ; -32.05307    ; 33.81548    
-0.36426     ; 0.95563      ; 0.27576      ; 1.05922      ; -6.88614     ; 22.25098     ; -22.49771    ; 23.54738    
-0.37250     ; 0.97284      ; 0.27179      ; 1.07659      ; -7.06558     ; 7.62634      ; -11.61896    ; 13.63338    
-0.38965     ; 1.00049      ; 0.27142      ; 1.10746      ; -7.29736     ; -0.24673     ; -6.69922     ; 9.95651     
-0.40265     ; 1.02881      ; 0.27954      ; 1.13961      ; -4.28421     ; -14.63211    ; 3.29727      ; 5.50317     
-0.41510     ; 1.08740      ; 0.29895      ; 1.20172      ; 4.03000      ; -34.51294    ; 10.36285     ; 11.17193    
-0.41626     ; 1.17566      ; 0.22430      ; 1.26719      ; 11.54419     ; -41.60843    ; 19.04343     ; 22.30028    
-0.43384     ; 1.19281      ; 0.14014      ; 1.27697      ; 11.02829     ; -34.33350    ; 36.29242     ; 37.94978    
-0.48761     ; 1.11700      ; 0.13531      ; 1.22628      ; 12.04514     ; -20.35934    ; 60.71915     ; 61.91242    
-0.54175     ; 1.09082      ; 0.21558      ; 1.23687      ; 3.69354      ; -11.61148    ; 68.53241     ; 68.64053    
-0.58582     ; 1.06433      ; 0.31097      ; 1.25407      ; -31.64932    ; -10.06378    ; 76.33820     ; 82.64583    
-0.64996     ; 1.09021      ; 0.34894      ; 1.31635      ; -27.45483    ; -32.33719    ; 79.82986     ; 84.42609    
-0.75012     ; 1.13904      ; 0.30768      ; 1.39813      ; -14.31061    ; -62.32666    ; 82.20001     ; 83.44419    
-0.78168     ; 1.16229      ; 0.22498      ; 1.41865      ; 14.70688     ; -75.44098    ; 73.71384     ; 75.17561    
-0.78754     ; 1.13702      ; 0.20135      ; 1.39771      ; 23.77625     ; -75.92697    ; 72.93625     ; 76.72222    
-0.80243     ; 1.08270      ; 0.21680      ; 1.36497      ; 25.73517     ; -75.50079    ; 75.23163     ; 79.51898    
-0.80273     ; 0.99139      ; 0.27020      ; 1.30394      ; 20.29953     ; -64.78653    ; 81.54205     ; 84.03666    
-0.77197     ; 0.88562      ; 0.28687      ; 1.20936      ; 9.29367      ; -46.78238    ; 84.67484     ; 85.18793    
-0.77417     ; 0.76971      ; 0.30066      ; 1.13234      ; -7.67120     ; -28.11279    ; 85.93094     ; 86.27610    
-0.77600     ; 0.66193      ; 0.30560      ; 1.06476      ; -18.04153    ; -14.66202    ; 76.02417     ; 78.13840    
-0.79144     ; 0.59454      ; 0.30493      ; 1.03578      ; -24.44916    ; -9.45816     ; 59.06677     ; 63.92964    
-0.75659     ; 0.60620      ; 0.26990      ; 1.00636      ; -24.12766    ; -12.97226    ; 51.18622     ; 56.59099    
-0.69714     ; 0.63776      ; 0.21765      ; 0.96959      ; -7.05811     ; -30.14648    ; 30.07919     ; 30.90277    
-0.66028     ; 0.67053      ; 0.21722      ; 0.96580      ; 5.57022      ; -33.36899    ; 14.65454     ; 15.69180    
-0.61169     ; 0.67499      ; 0.25543      ; 0.94606      ; 13.04703     ; -23.03604    ; 10.45258     ; 16.73131    
-0.60077     ; 0.64581      ; 0.32990      ; 0.94172      ; 7.67120      ; -1.98883     ; 8.59085      ; 11.53547    
-0.60229     ; 0.62219      ; 0.36475      ; 0.93964      ; -3.11035     ; 10.86380     ; 7.46185      ; 8.10806     
-0.61572     ; 0.60266      ; 0.34882      ; 0.92951      ; -8.68057     ; 15.82840     ; 4.80011      ; 9.93764     
-0.64252     ; 0.60681      ; 0.34320      ; 0.94807      ; -16.62094    ; 20.43411     ; -1.67480     ; 16.71613    
-0.63861     ; 0.62555      ; 0.32562      ; 0.95140      ; -13.63022    ; 18.57986     ; -12.00027    ; 18.17088    
-0.65607     ; 0.63263      ; 0.34070      ; 0.97299      ; -12.70309    ; 23.50708     ; -22.60986    ; 25.94176    
-0.65887     ; 0.67316      ; 0.30261      ; 0.98936      ; -5.56274     ; 15.30502     ; -34.57275    ; 35.02389    
-0.67285     ; 0.74335      ; 0.28394      ; 1.04207      ; 5.25620      ; 6.03378      ; -48.31512    ; 48.60588    
-0.68024     ; 0.79828      ; 0.27795      ; 1.08500      ; 10.48248     ; 5.21881      ; -53.93768    ; 54.95265    
-0.67621     ; 0.83569      ; 0.30231      ; 1.11671      ; 11.55167     ; 5.99640      ; -61.42944    ; 62.51173    
-0.65497     ; 0.87732      ; 0.31787      ; 1.14005      ; 11.01334     ; 15.09567     ; -70.35675    ; 71.21893    
-0.66510     ; 0.93524      ; 0.29840      ; 1.18578      ; 1.33087      ; 20.81543     ; -77.96066    ; 77.97763    
-0.66968     ; 1.00787      ; 0.25250      ; 1.23614      ; -4.30664     ; 21.25656     ; -78.80554    ; 78.92957    
-0.64453     ; 1.02765      ; 0.21216      ; 1.23146      ; -5.44312     ; 24.03046     ; -79.62051    ; 79.81297    
-0.57825     ; 1.03583      ; 0.16077      ; 1.19714      ; -4.88235     ; 26.97632     ; -80.44296    ; 80.59765    
-0.52740     ; 1.06342      ; 0.20398      ; 1.20442      ; -10.47501    ; 43.07388     ; -79.04480    ; 79.74294    
-0.53534     ; 1.07983      ; 0.23883      ; 1.22869      ; -17.18170    ; 58.19946     ; -69.27261    ; 71.37978    
-0.60736     ; 1.05090      ; 0.27997      ; 1.24566      ; -21.08459    ; 67.23145     ; -55.87418    ; 59.72929    
-0.63208     ; 1.05701      ; 0.31799      ; 1.27197      ; -20.62851    ; 68.29315     ; -54.67041    ; 58.44233    
-0.58258     ; 1.06281      ; 0.34576      ; 1.26036      ; -19.07333    ; 65.74356     ; -62.87247    ; 65.71049    
-0.49860     ; 1.07251      ; 0.34589      ; 1.23228      ; -20.32944    ; 62.88742     ; -65.61646    ; 68.70193    
-0.41742     ; 1.07617      ; 0.33826      ; 1.20283      ; -24.12018    ; 59.25369     ; -64.29306    ; 68.67706    
-0.39618     ; 1.07648      ; 0.32324      ; 1.19174      ; -27.18567    ; 50.68527     ; -54.22928    ; 60.67152    
-0.40088     ; 1.05170      ; 0.30835      ; 1.16698      ; -25.80246    ; 34.58023     ; -40.41962    ; 47.96476    
-0.38672     ; 1.02435      ; 0.26764      ; 1.12716      ; -12.43393    ; 20.00793     ; -34.40079    ; 36.59325    
-0.37677     ; 0.99762      ; 0.23792      ; 1.09261      ; 0.50095      ; 9.00208      ; -30.56519    ; 30.58556    
-0.39447     ; 0.95880      ; 0.25208      ; 1.06698      ; 9.33105      ; 3.43185      ; -23.88840    ; 25.66405    
-0.41711     ; 0.95020      ; 0.24170      ; 1.06549      ; 6.37024      ; -0.27664     ; -20.03784    ; 21.04752    
-0.45142     ; 0.95551      ; 0.20099      ; 1.07572      ; 2.85614      ; -13.69751    ; -10.66940    ; 11.08633    
-0.45404     ; 0.97644      ; 0.20538      ; 1.09625      ; 2.66174      ; -18.85651    ; -1.24863     ; 3.09796     
-0.42230     ; 1.01978      ; 0.18561      ; 1.11925      ; 4.29169      ; -20.72571    ; 7.22260      ; 8.46312     
-0.42694     ; 1.04138      ; 0.22406      ; 1.14759      ; 4.03748      ; -19.11072    ; 18.16116     ; 18.63367    
-0.43494     ; 1.03564      ; 0.25012      ; 1.15078      ; 7.22260      ; -12.60590    ; 22.80426     ; 23.94312    
-0.42987     ; 1.06805      ; 0.27222      ; 1.18306      ; 5.58517      ; -11.71616    ; 25.89218     ; 26.50924    
-0.42688     ; 1.11151      ; 0.23865      ; 1.21435      ; -1.88416     ; -15.82092    ; 33.27179     ; 33.34363    
-0.42438     ; 1.13531      ; 0.20734      ; 1.22964      ; -4.77020     ; -21.42853    ; 44.92065     ; 45.18749    
-0.44952     ; 1.13019      ; 0.24231      ; 1.24021      ; -11.04324    ; -25.76508    ; 58.38638     ; 59.43232    
-0.52014     ; 1.12537      ; 0.26416      ; 1.26759      ; -5.44312     ; -33.43628    ; 69.01093     ; 69.23440    
-0.63141     ; 1.10571      ; 0.28571      ; 1.30495      ; -2.35519     ; -39.08875    ; 73.02597     ; 73.07230    
-0.70819     ; 1.15460      ; 0.26538      ; 1.38024      ; 0.38879      ; -43.49258    ; 72.63718     ; 72.64739    
-0.73480     ; 1.18658      ; 0.15649      ; 1.40442      ; -1.02432     ; -55.65735    ; 70.14740     ; 70.16491    
-0.69434     ; 1.17743      ; 0.14594      ; 1.37468      ; 3.23746      ; -50.73013    ; 69.05579     ; 69.14166    
-0.64935     ; 1.08960      ; 0.27338      ; 1.29754      ; -0.50842     ; -31.41754    ; 76.19614     ; 76.20562    
-0.62994     ; 0.97577      ; 0.33130      ; 1.20777      ; -6.60202     ; -18.99857    ; 86.17020     ; 86.42825    
-0.67633     ; 0.87231      ; 0.31354      ; 1.14746      ; -16.39664    ; -12.63580    ; 90.86563     ; 92.33728    
-0.72351     ; 0.76160      ; 0.27643      ; 1.08624      ; -19.94812    ; -8.59833     ; 90.71609     ; 92.88658    
-0.76202     ; 0.66345      ; 0.28943      ; 1.05101      ; -28.44177    ; -0.47852     ; 84.44305     ; 89.10670    
-0.72101     ; 0.60608      ; 0.31970      ; 0.99468      ; -25.10712    ; 2.51968      ; 67.65762     ; 72.16847    
-0.67401     ; 0.57910      ; 0.31891      ; 0.94411      ; -13.26385    ; -6.88614     ; 45.21973     ; 47.12843    
-0.65759     ; 0.56927      ; 0.32269      ; 0.92770      ; -0.17944     ; -16.03775    ; 23.12576     ; 23.13346    
-0.62958     ; 0.58795      ; 0.33136      ; 0.92296      ; 10.89371     ; -20.75562    ; 4.03000      ; 11.63011    
-0.59558     ; 0.60254      ; 0.36127      ; 0.92102      ; 14.40033     ; -20.32196    ; -2.76642     ; 14.67602    
-0.56848     ; 0.61316      ; 0.38104      ; 0.91887      ; 15.47699     ; -17.10693    ; -10.93109    ; 18.95790    
-0.54700     ; 0.63202      ; 0.36346      ; 0.91146      ; 9.74976      ; -10.95352    ; -15.08820    ; 17.97528    
-0.56335     ; 0.63489      ; 0.37677      ; 0.92866      ; -5.02441     ; -0.55328     ; -15.89569    ; 16.68295    
-0.57892     ; 0.67047      ; 0.33441      ; 0.94684      ; -9.02451     ; 3.70850      ; -19.05090    ; 21.09095    
-0.58899     ; 0.71399      ; 0.29657      ; 0.97193      ; -11.27502    ; 6.64688      ; -22.04910    ; 24.77497    
-0.61682     ; 0.74463      ; 0.27698      ; 1.00581      ; -8.26935     ; 7.73102      ; -24.95758    ; 26.30242    
-0.64520     ; 0.74664      ; 0.30566      ; 1.03305      ; 1.06918      ; 11.87317     ; -31.11847    ; 31.14578    
-0.67505     ; 0.76715      ; 0.34131      ; 1.07736      ; 6.35529      ; 13.69751     ; -39.64951    ; 40.16294    
-0.71710     ; 0.77948      ; 0.32690      ; 1.10846      ; 3.55148      ; 14.28818     ; -45.80292    ; 45.94701    
-0.74231     ; 0.76343      ; 0.30157      ; 1.10670      ; -7.24503     ; 24.46411     ; -50.93948    ; 51.45779    
-0.75226     ; 0.79401      ; 0.29504      ; 1.13287      ; -14.75174    ; 37.03262     ; -63.03696    ; 64.74490    
-0.76837     ; 0.87756      ; 0.27515      ; 1.19842      ; -14.86389    ; 37.33170     ; -68.36792    ; 69.97055    
-0.74341     ; 0.94501      ; 0.24744      ; 1.22757      ; -10.31052    ; 33.31665     ; -78.16254    ; 78.84531    
-0.69098     ; 0.98657      ; 0.23193      ; 1.22661      ; -2.63931     ; 30.84930     ; -87.41882    ; 87.46422    
-0.61420     ; 1.02563      ; 0.24518      ; 1.22036      ; 0.44113      ; 31.63437     ; -92.80212    ; 92.80884    
-0.56989     ; 1.03479      ; 0.23602      ; 1.20469      ; 1.10657      ; 35.53726     ; -93.27316    ; 93.28547    
-0.55029     ; 1.03143      ; 0.25104      ; 1.19570      ; -4.37393     ; 42.04956     ; -88.37585    ; 88.49004    
-0.59265     ; 1.06714      ; 0.28369      ; 1.25320      ; -5.77957     ; 44.58420     ; -84.34586    ; 84.55038    
-0.64667     ; 1.07880      ; 0.32544      ; 1.29919      ; -11.43951    ; 50.74509     ; -75.46341    ; 76.33317    
-0.64252     ; 1.09235      ; 0.34644      ; 1.31380      ; -18.67706    ; 60.12848     ; -71.24649    ; 73.66199    
-0.56659     ; 1.09955      ; 0.33917      ; 1.28260      ; -27.29034    ; 61.90796     ; -71.94931    ; 76.95892    
