accelX       ; accelY       ; accelZ       ; totalAccel   ; gyroX        ; gyroY        ; gyroZ        ; totalGyro   
-0.55615     ; 0.82507      ; 0.42542      ; 1.08214      ; 4.26178      ; -8.15720     ; 18.22098     ; 18.73092    
-0.54553     ; 0.83521      ; 0.42963      ; 1.08616      ; 0.90469      ; -16.04523    ; 4.99451      ; 5.14404     
-0.58185     ; 0.82831      ; 0.41998      ; 1.09591      ; 5.94406      ; -24.69589    ; -12.63580    ; 13.98862    
-0.59229     ; 0.81744      ; 0.41895      ; 1.09295      ; 10.22079     ; -24.93515    ; -15.20035    ; 18.33531    
-0.58838     ; 0.81952      ; 0.41754      ; 1.09185      ; 10.61707     ; -25.75760    ; -14.19098    ; 17.74197    
-0.56537     ; 0.83179      ; 0.40765      ; 1.08522      ; 12.53860     ; -25.21179    ; -15.05829    ; 19.61276    
-0.58228     ; 0.82812      ; 0.42377      ; 1.09746      ; 11.20773     ; -24.98749    ; -15.14053    ; 18.85563    
-0.58215     ; 0.80884      ; 0.43024      ; 1.08546      ; 14.12369     ; -23.09586    ; -12.90497    ; 19.14865    
-0.58215     ; 0.75616      ; 0.44763      ; 1.05407      ; 12.33673     ; -19.67148    ; -9.92920     ; 15.85420    
-0.56622     ; 0.76392      ; 0.45734      ; 1.05515      ; 11.75354     ; -14.04144    ; -9.36096     ; 15.04516    
-0.55878     ; 0.78748      ; 0.45825      ; 1.06881      ; 6.74408      ; -3.90289     ; -7.07306     ; 9.80464     
-0.56268     ; 0.80103      ; 0.43402      ; 1.07081      ; -8.29178     ; 6.97586      ; -1.77948     ; 8.51832     
-0.57855     ; 0.80670      ; 0.43207      ; 1.08267      ; -15.72372    ; 19.29764     ; 4.69543      ; 16.42965    
-0.57336     ; 0.78259      ; 0.43256      ; 1.06222      ; -16.41907    ; 21.86218     ; 6.04126      ; 17.51271    
-0.56482     ; 0.81006      ; 0.42255      ; 1.07413      ; -11.90308    ; 15.71625     ; 2.40753      ; 12.17110    
-0.53961     ; 0.82947      ; 0.42847      ; 1.07832      ; -8.03757     ; 10.40024     ; -2.57202     ; 8.47973     
-0.54321     ; 0.83221      ; 0.39337      ; 1.06883      ; -0.80750     ; 3.36456      ; -6.89362     ; 6.99046     
-0.56000     ; 0.83527      ; 0.33923      ; 1.06129      ; 7.44690      ; -3.99261     ; -13.15918    ; 15.14325    
-0.54327     ; 0.86517      ; 0.30676      ; 1.06667      ; 19.52942     ; -2.81128     ; -13.95172    ; 24.01660    
-0.58069     ; 0.84375      ; 0.26959      ; 1.05915      ; 25.08469     ; -6.13846     ; -14.77417    ; 29.12438    
-0.62811     ; 0.85693      ; 0.27740      ; 1.09810      ; 30.65491     ; -20.29205    ; -23.46222    ; 38.61261    
-0.58661     ; 0.86053      ; 0.33075      ; 1.09271      ; 33.35403     ; -21.78741    ; -22.49023    ; 40.23733    
-0.56927     ; 0.84442      ; 0.37561      ; 1.08545      ; 28.42682     ; -15.15549    ; -16.14990    ; 32.70499    
-0.57642     ; 0.84595      ; 0.40692      ; 1.10157      ; 14.91623     ; -4.17953     ; -8.67310     ; 17.27519    
-0.57751     ; 0.87775      ; 0.41547      ; 1.12986      ; 7.49924      ; 3.96271      ; -4.03748     ; 8.56214     
-0.62750     ; 0.89276      ; 0.37366      ; 1.15343      ; 4.15710      ; 4.44122      ; -1.72714     ; 4.58929     
-0.62531     ; 0.85907      ; 0.33716      ; 1.11476      ; 8.07495      ; 0.53833      ; 2.49725      ; 8.49583     
-0.67212     ; 0.83710      ; 0.32831      ; 1.12261      ; 15.04333     ; -5.63751     ; 5.57022      ; 16.06331    
-0.73328     ; 0.77686      ; 0.30988      ; 1.11230      ; 15.67886     ; -5.77209     ; 10.34042     ; 18.79773    
-0.79272     ; 0.75562      ; 0.28851      ; 1.13252      ; 11.58905     ; -5.19638     ; 11.94794     ; 16.66224    
-0.78064     ; 0.78168      ; 0.27405      ; 1.13821      ; 4.32907      ; -0.70282     ; 12.08252     ; 12.85843    
-0.78894     ; 0.81952      ; 0.24542      ; 1.16373      ; -3.62625     ; 6.60202      ; 15.79849     ; 16.23002    
-0.86737     ; 0.84247      ; 0.19196      ; 1.22431      ; -17.72751    ; 23.66409     ; 26.14639     ; 31.60076    
-0.93732     ; 0.81488      ; 0.15753      ; 1.25196      ; -25.35385    ; 33.95218     ; 34.82697     ; 43.08595    
-0.92157     ; 0.80481      ; 0.14233      ; 1.23177      ; -6.36276     ; 20.59113     ; 24.71832     ; 25.53680    
-0.94501     ; 0.73895      ; 0.09039      ; 1.20302      ; 3.36456      ; 5.76462      ; 7.83569      ; 8.55946     
-0.93524     ; 0.79749      ; -0.02411     ; 1.22933      ; 5.99640      ; 7.02072      ; 2.92343      ; 6.71857     
-0.97119     ; 0.65320      ; 0.10315      ; 1.17496      ; -2.38510     ; 17.34619     ; 6.51978      ; 6.97301     
-0.85291     ; 0.75726      ; 0.16046      ; 1.15180      ; 33.66806     ; -13.93677    ; -21.94443    ; 40.19539    
-0.77887     ; 0.82446      ; 0.19623      ; 1.15104      ; 29.76517     ; -16.66580    ; -44.73373    ; 53.73781    
-0.64008     ; 0.94171      ; 0.22357      ; 1.16039      ; 29.07730     ; 5.88425      ; -32.31476    ; 43.48126    
-0.62927     ; 0.88983      ; 0.23773      ; 1.11548      ; 37.97470     ; 1.39816      ; -68.21091    ; 78.07431    
-0.56714     ; 0.90137      ; 0.22498      ; 1.08845      ; 31.79886     ; 12.26944     ; -77.90833    ; 84.15276    
-0.50739     ; 0.92651      ; 0.23737      ; 1.08269      ; 24.80804     ; 15.79102     ; -74.88022    ; 78.88818    
-0.49713     ; 0.88123      ; 0.28094      ; 1.05006      ; 11.05072     ; 29.33151     ; -64.76410    ; 65.70604    
-0.45984     ; 0.82361      ; 0.32104      ; 0.99642      ; 8.95721      ; 41.63086     ; -61.97525    ; 62.62461    
-0.42230     ; 0.81134      ; 0.32269      ; 0.96992      ; 4.53842      ; 35.40268     ; -60.69672    ; 60.87156    
-0.45874     ; 0.82635      ; 0.32074      ; 0.99809      ; -9.15909     ; 36.59897     ; -52.63672    ; 53.43403    
-0.43591     ; 0.83508      ; 0.31470      ; 0.99319      ; -14.93866    ; 38.70743     ; -45.54871    ; 47.94315    
-0.37543     ; 0.85327      ; 0.31580      ; 0.98425      ; -17.77985    ; 40.44205     ; -46.43097    ; 49.72611    
-0.33142     ; 0.83887      ; 0.34076      ; 0.96419      ; -20.06027    ; 41.86264     ; -45.07019    ; 49.34005    
-0.30865     ; 0.81433      ; 0.35968      ; 0.94222      ; -17.82471    ; 31.95587     ; -37.10739    ; 41.17453    
-0.30438     ; 0.80170      ; 0.37274      ; 0.93504      ; -9.83948     ; 13.83209     ; -32.53906    ; 34.00365    
-0.30389     ; 0.78162      ; 0.40729      ; 0.93229      ; -12.80777    ; 10.90866     ; -29.52591    ; 32.19362    
-0.33167     ; 0.76990      ; 0.39752      ; 0.92778      ; -23.32016    ; 15.05829     ; -22.31827    ; 32.28820    
-0.35944     ; 0.81891      ; 0.38892      ; 0.97522      ; -32.98019    ; 3.33466      ; -17.51816    ; 37.35304    
-0.34253     ; 0.91022      ; 0.35968      ; 1.03691      ; -29.81003    ; -4.85245     ; -18.58734    ; 35.14193    
-0.27460     ; 1.00903      ; 0.27563      ; 1.08145      ; -14.60968    ; -21.65283    ; -23.51456    ; 27.70190    
-0.24414     ; 1.16589      ; 0.32703      ; 1.23526      ; -4.75525     ; -27.38754    ; -28.09036    ; 28.51386    
-0.24158     ; 1.40204      ; 0.45300      ; 1.49308      ; -23.87344    ; -24.74075    ; -22.69211    ; 32.96724    
-0.21149     ; 1.71851      ; 0.40405      ; 1.77799      ; -36.89056    ; -38.31863    ; 5.34592      ; 37.31549    
-0.23486     ; 1.92169      ; 0.36444      ; 1.96999      ; -29.92218    ; -47.86652    ; 45.85526     ; 54.78809    
-0.44635     ; 1.88220      ; 0.36652      ; 1.96882      ; -20.76309    ; -53.89282    ; 66.49124     ; 69.68310    
-0.58551     ; 1.78424      ; 0.62805      ; 1.98010      ; -22.04163    ; -67.14172    ; 98.62656     ; 101.07529   
-0.78558     ; 1.73022      ; 0.72198      ; 2.03275      ; -10.09369    ; -81.07849    ; 124.04770    ; 124.46970   
-1.12512     ; 1.55017      ; 0.75812      ; 2.06002      ; -0.26169     ; -112.02499   ; 145.38651    ; 145.39500   
-1.28009     ; 1.31506      ; 0.66797      ; 1.95300      ; 19.86588     ; -143.47992   ; 158.63541    ; 159.87988   
-1.28015     ; 1.10907      ; 0.49976      ; 1.76595      ; 25.72769     ; -147.39029   ; 152.21283    ; 154.37581   
-1.10724     ; 0.95312      ; 0.35870      ; 1.50436      ; 30.31097     ; -139.41254   ; 144.26498    ; 147.41794   
-0.98322     ; 0.86945      ; 0.32495      ; 1.35212      ; 34.55780     ; -120.34668   ; 129.96933    ; 134.48801   
-0.89587     ; 0.78174      ; 0.31494      ; 1.23000      ; 29.98947     ; -89.76654    ; 123.80096    ; 127.38390   
-0.86908     ; 0.72284      ; 0.35626      ; 1.18521      ; 11.70120     ; -58.09479    ; 117.81952    ; 118.40135   
-0.74017     ; 0.70178      ; 0.44318      ; 1.11210      ; 1.65237      ; -31.28296    ; 101.93130    ; 101.94711   
-0.68109     ; 0.63556      ; 0.41150      ; 1.01841      ; -6.36276     ; -18.70697    ; 86.61133     ; 86.84705    
-0.65192     ; 0.56085      ; 0.34454      ; 0.92642      ; -9.42078     ; -24.65103    ; 82.37198     ; 82.91084    
-0.64685     ; 0.48651      ; 0.19794      ; 0.83324      ; -12.70309    ; -21.39862    ; 80.46539     ; 81.46339    
-0.64185     ; 0.43726      ; 0.17804      ; 0.79678      ; -9.24133     ; -13.85452    ; 68.42026     ; 69.04292    
-0.58624     ; 0.41736      ; 0.20685      ; 0.74877      ; -4.15710     ; -5.38330     ; 45.45151     ; 45.64313    
-0.52637     ; 0.42065      ; 0.26288      ; 0.72327      ; -2.87857     ; 9.54788      ; 16.68076     ; 16.93254    
-0.49731     ; 0.39838      ; 0.29102      ; 0.70051      ; -10.79651    ; 26.32584     ; -10.52734    ; 15.08470    
-0.47791     ; 0.38770      ; 0.31519      ; 0.69141      ; -16.29196    ; 31.38763     ; -22.60239    ; 27.86478    
-0.50824     ; 0.39990      ; 0.34686      ; 0.73386      ; -24.69589    ; 35.17838     ; -22.94632    ; 33.71321    
-0.57013     ; 0.38617      ; 0.33441      ; 0.76551      ; -28.89038    ; 41.97479     ; -35.08865    ; 45.45346    
-0.59174     ; 0.41626      ; 0.33789      ; 0.79849      ; -23.23792    ; 41.45142     ; -55.13397    ; 59.83251    
-0.62506     ; 0.49561      ; 0.30963      ; 0.85569      ; -14.65454    ; 32.41196     ; -65.96786    ; 67.57781    
-0.68402     ; 0.56317      ; 0.29211      ; 0.93294      ; -3.63373     ; 26.66977     ; -80.46539    ; 80.54937    
-0.74274     ; 0.62811      ; 0.31317      ; 1.02189      ; 2.20566      ; 28.47916     ; -95.67322    ; 95.70070    
-0.80896     ; 0.75226      ; 0.38269      ; 1.16909      ; 2.16827      ; 29.00253     ; -100.12192   ; 100.14822   
-0.85529     ; 0.89294      ; 0.48010      ; 1.32641      ; -4.71039     ; 29.42123     ; -104.12201   ; 104.23233   
-0.85736     ; 0.98907      ; 0.49329      ; 1.39881      ; -1.81686     ; 46.66275     ; -110.32028   ; 110.33968   
-0.89014     ; 1.10059      ; 0.54535      ; 1.51692      ; -1.21124     ; 58.60321     ; -116.17462   ; 116.18615   
-0.92072     ; 1.19720      ; 0.54260      ; 1.60482      ; 1.94397      ; 57.01813     ; -121.90186   ; 121.92323   
-0.90784     ; 1.26593      ; 0.60315      ; 1.67049      ; 4.74777      ; 56.02371     ; -124.34677   ; 124.44382   
-0.78882     ; 1.32190      ; 0.63831      ; 1.66646      ; 9.81705      ; 57.45926     ; -126.22345   ; 126.61153   
-0.68530     ; 1.38184      ; 0.65747      ; 1.67672      ; 15.39474     ; 57.19757     ; -127.34497   ; 128.27957   
-0.57544     ; 1.49652      ; 0.58105      ; 1.70538      ; 13.08441     ; 43.60474     ; -122.38785   ; 123.09438   
-0.49384     ; 1.51257      ; 0.48145      ; 1.66239      ; 7.04315      ; 34.31107     ; -113.17642   ; 113.40545   
-0.43152     ; 1.42590      ; 0.40344      ; 1.54343      ; -0.18692     ; 43.33557     ; -105.22110   ; 105.23093   
-0.38208     ; 1.31555      ; 0.36115      ; 1.41672      ; -1.58508     ; 61.75095     ; -95.60593    ; 95.62811    
-0.36871     ; 1.25079      ; 0.33813      ; 1.34713      ; 3.42438      ; 67.77725     ; -89.38522    ; 89.45954    
-0.35596     ; 1.14056      ; 0.26758      ; 1.22441      ; 17.78732     ; 77.58682     ; -73.29514    ; 75.43121    
-0.37323     ; 1.06335      ; 0.29248      ; 1.16429      ; -26.14639    ; 74.42413     ; -64.45755    ; 69.56680    
-0.37225     ; 1.03162      ; 0.27216      ; 1.12999      ; -35.22324    ; 69.63898     ; -50.95444    ; 61.95236    
-0.35303     ; 1.06042      ; 0.26233      ; 1.14802      ; -32.16522    ; 62.81265     ; -39.09622    ; 50.63833    
-0.33514     ; 1.03833      ; 0.22607      ; 1.11425      ; -21.51077    ; 56.72653     ; -31.19324    ; 37.90527    
-0.32941     ; 0.98828      ; 0.25073      ; 1.07148      ; -16.35178    ; 51.14883     ; -30.31097    ; 34.45450    
-0.34436     ; 0.94324      ; 0.34338      ; 1.06122      ; -13.41339    ; 37.46628     ; -29.86984    ; 32.75693    
-0.31610     ; 0.93512      ; 0.34851      ; 1.04682      ; -7.71606     ; 29.58572     ; -24.60617    ; 25.80457    
-0.31000     ; 0.93225      ; 0.30011      ; 1.02726      ; -5.63004     ; 15.33493     ; -24.15009    ; 24.81518    
-0.34265     ; 0.90509      ; 0.26514      ; 1.00344      ; -13.11432    ; 9.97406      ; -12.15729    ; 17.90542    
-0.38544     ; 0.87225      ; 0.25452      ; 0.98700      ; -14.40033    ; 0.80750      ; 4.93469      ; 15.24734    
-0.40009     ; 0.87842      ; 0.25848      ; 0.99925      ; -16.41907    ; -7.32727     ; 14.25079     ; 21.75873    
-0.40228     ; 0.90430      ; 0.24359      ; 1.01927      ; -13.63022    ; -19.32755    ; 28.68103     ; 31.76794    
-0.40936     ; 0.90649      ; 0.24390      ; 1.02411      ; -9.43573     ; -28.21747    ; 34.93164     ; 36.19495    
-0.40424     ; 0.88501      ; 0.23596      ; 1.00116      ; -4.68048     ; -34.80453    ; 34.28116     ; 34.61052    
-0.41742     ; 0.87775      ; 0.26007      ; 1.00614      ; -3.05801     ; -36.46439    ; 30.75958     ; 30.92368    
-0.42273     ; 0.90729      ; 0.30243      ; 1.04563      ; -3.25241     ; -30.58762    ; 22.81921     ; 23.06768    
-0.43005     ; 0.95496      ; 0.28815      ; 1.08624      ; 1.32339      ; -28.68851    ; 19.48456     ; 19.55278    
-0.42761     ; 1.11407      ; 0.31744      ; 1.23482      ; 1.51031      ; -27.51465    ; 13.98163     ; 14.10703    
-0.36786     ; 1.30597      ; 0.38812      ; 1.41121      ; -11.00586    ; -28.08289    ; 22.46780     ; 25.05268    
-0.32465     ; 1.48822      ; 0.34125      ; 1.56098      ; -11.26007    ; -29.29413    ; 44.68140     ; 46.10240    
-0.42163     ; 1.51965      ; 0.37811      ; 1.62175      ; -8.68805     ; -31.74652    ; 70.26703     ; 70.81841    
-0.58667     ; 1.57294      ; 0.51575      ; 1.75622      ; -8.40393     ; -55.28351    ; 93.16101     ; 93.55252    
-0.69922     ; 1.62415      ; 0.54938      ; 1.85164      ; 0.39627      ; -72.93625    ; 113.62503    ; 113.63733   
-0.79736     ; 1.54297      ; 0.52759      ; 1.81518      ; 2.24304      ; -78.05038    ; 122.95609    ; 122.98622   
-0.86670     ; 1.38403      ; 0.53595      ; 1.71871      ; 4.23935      ; -83.48602    ; 133.81989    ; 133.89417   
-0.92487     ; 1.23297      ; 0.51813      ; 1.62605      ; -0.05234     ; -82.99255    ; 131.65909    ; 131.66487   
-0.96503     ; 1.05035      ; 0.49548      ; 1.50997      ; -13.24142    ; -79.79996    ; 127.76367    ; 128.45230   
-0.88464     ; 0.95459      ; 0.43445      ; 1.37207      ; -5.36835     ; -76.71951    ; 118.73169    ; 118.85683   
-0.77319     ; 0.85571      ; 0.37585      ; 1.21299      ; 4.95712      ; -75.00732    ; 102.35748    ; 102.48102   
-0.70020     ; 0.76294      ; 0.34113      ; 1.09028      ; 13.00964     ; -75.48584    ; 93.48999     ; 94.39391    
-0.69019     ; 0.70117      ; 0.32593      ; 1.03645      ; 23.02109     ; -76.98868    ; 75.35873     ; 78.79975    
-0.70612     ; 0.62347      ; 0.33759      ; 1.00064      ; 24.40430     ; -66.10992    ; 53.60123     ; 58.89864    
-0.68372     ; 0.54071      ; 0.34930      ; 0.93907      ; 18.28827     ; -53.94516    ; 41.90002     ; 45.72051    
-0.59216     ; 0.52692      ; 0.39728      ; 0.88664      ; 10.87875     ; -48.61420    ; 38.51303     ; 40.02348    
-0.52905     ; 0.52551      ; 0.40295      ; 0.84760      ; -4.26926     ; -23.80615    ; 33.24188     ; 33.51903    
-0.45099     ; 0.57648      ; 0.36475      ; 0.81778      ; -10.10864    ; -12.42645    ; 35.03632     ; 36.46999    
-0.39612     ; 0.60687      ; 0.37366      ; 0.81537      ; -18.56491    ; -6.01883     ; 32.94281     ; 37.81868    
-0.39270     ; 0.57428      ; 0.35529      ; 0.78118      ; -23.94073    ; 1.48041      ; 22.22855     ; 32.67410    
-0.39227     ; 0.52972      ; 0.33057      ; 0.73740      ; -28.51654    ; 15.05829     ; 8.66562      ; 29.80883    
-0.41748     ; 0.49091      ; 0.30737      ; 0.71397      ; -24.47906    ; 20.53879     ; -1.63742     ; 24.53868    
-0.43304     ; 0.48517      ; 0.31104      ; 0.72087      ; -15.38727    ; 15.95551     ; -12.06757    ; 19.56092    
-0.45911     ; 0.49872      ; 0.31873      ; 0.74906      ; -11.90308    ; 13.24890     ; -19.01352    ; 22.43760    
-0.50293     ; 0.54053      ; 0.30127      ; 0.79742      ; -6.59454     ; 13.66013     ; -34.99893    ; 35.61889    
-0.52856     ; 0.59943      ; 0.31213      ; 0.85797      ; -2.01126     ; 13.30872     ; -44.23279    ; 44.28255    
-0.54919     ; 0.63983      ; 0.32251      ; 0.90278      ; -1.34583     ; 23.76129     ; -50.58060    ; 50.60254    
-0.57776     ; 0.65729      ; 0.34369      ; 0.94019      ; -2.60193     ; 35.20081     ; -56.91345    ; 56.97669    
-0.62793     ; 0.67590      ; 0.37769      ; 0.99689      ; -2.07855     ; 38.62518     ; -66.87256    ; 66.90826    
-0.68866     ; 0.70636      ; 0.40948      ; 1.06812      ; -1.62247     ; 38.40088     ; -72.45026    ; 72.47186    
-0.74463     ; 0.72662      ; 0.42297      ; 1.12310      ; -6.52725     ; 41.77292     ; -82.70096    ; 82.96133    
-0.77972     ; 0.79865      ; 0.47858      ; 1.21443      ; -14.34799    ; 49.06281     ; -88.55530    ; 89.71368    
-0.77448     ; 0.98431      ; 0.50781      ; 1.35150      ; -14.85641    ; 35.67932     ; -92.97409    ; 94.15871    
-0.78107     ; 1.12323      ; 0.42621      ; 1.43296      ; -1.19629     ; 36.68121     ; -95.31433    ; 95.32845    
-0.76917     ; 1.17346      ; 0.36371      ; 1.44945      ; 12.56851     ; 41.19720     ; -91.27686    ; 92.14558    
-0.71191     ; 1.16180      ; 0.38641      ; 1.41631      ; 12.68066     ; 45.59357     ; -92.74979    ; 93.61983    
-0.62207     ; 1.22974      ; 0.40607      ; 1.43670      ; 19.10324     ; 44.64401     ; -97.41531    ; 99.27834    
-0.60492     ; 1.34662      ; 0.44586      ; 1.54211      ; 13.74985     ; 36.60645     ; -101.17615   ; 102.11506   
-0.60138     ; 1.43671      ; 0.46173      ; 1.62449      ; 12.74796     ; 26.33331     ; -98.46954    ; 99.30169    
-0.53027     ; 1.44696      ; 0.50238      ; 1.62089      ; 1.69724      ; 27.88101     ; -94.65637    ; 94.68265    
-0.37463     ; 1.39795      ; 0.44226      ; 1.51334      ; -5.65247     ; 37.84760     ; -96.70502    ; 96.88016    
-0.23688     ; 1.31366      ; 0.36517      ; 1.38389      ; -11.69373    ; 45.73563     ; -94.15543    ; 94.88790    
-0.21875     ; 1.23853      ; 0.34668      ; 1.30460      ; -23.13324    ; 63.23883     ; -86.36459    ; 89.41769    
-0.26648     ; 1.15332      ; 0.27216      ; 1.21459      ; -16.79291    ; 77.09335     ; -62.34909    ; 64.58128    
-0.34668     ; 1.09338      ; 0.26935      ; 1.17823      ; -34.85687    ; 77.96066     ; -42.07199    ; 54.64659    
-0.36371     ; 1.03564      ; 0.25031      ; 1.12583      ; -39.99344    ; 68.48755     ; -34.01199    ; 52.51060    
-0.34052     ; 1.00806      ; 0.23755      ; 1.09021      ; -29.89975    ; 55.95642     ; -31.69418    ; 43.58363    
-0.33661     ; 0.99658      ; 0.27802      ; 1.08801      ; -24.15009    ; 42.42340     ; -28.16513    ; 37.11461    
-0.34796     ; 0.96930      ; 0.27222      ; 1.06523      ; -19.53690    ; 37.57095     ; -26.29593    ; 32.77355    
-0.35596     ; 0.94019      ; 0.24988      ; 1.03590      ; -15.40970    ; 29.01001     ; -26.80435    ; 30.93244    
-0.34009     ; 0.93744      ; 0.23798      ; 1.02522      ; -16.41159    ; 18.81912     ; -26.03424    ; 30.78962    
-0.31366     ; 0.91095      ; 0.27295      ; 1.00136      ; -25.89218    ; 30.77454     ; -15.17792    ; 30.02672    
-0.31140     ; 0.91638      ; 0.29669      ; 1.01230      ; -28.48663    ; 43.58978     ; -4.47861     ; 28.85110    
-0.30792     ; 0.90247      ; 0.34332      ; 1.01347      ; -33.11478    ; 42.70004     ; 0.30655      ; 33.12849    
-0.31616     ; 0.89221      ; 0.35468      ; 1.01084      ; -30.46051    ; 34.58771     ; 3.00568      ; 30.62144    
-0.30554     ; 0.93280      ; 0.36786      ; 1.04823      ; -17.62283    ; 3.48419      ; 8.56842      ; 19.61765    
-0.30988     ; 0.94745      ; 0.34473      ; 1.05476      ; -0.20935     ; -26.74454    ; 7.14783      ; 7.21338     
-0.32489     ; 0.96381      ; 0.31024      ; 1.06336      ; 7.81326      ; -42.99164    ; 5.82443      ; 9.79286     
-0.33264     ; 1.02094      ; 0.26105      ; 1.10504      ; 5.48050      ; -46.48331    ; 10.77408     ; 12.13091    
-0.36292     ; 1.08063      ; 0.24451      ; 1.16587      ; 3.02063      ; -40.12802    ; 18.28079     ; 18.56015    
-0.38824     ; 1.14380      ; 0.23944      ; 1.23140      ; 4.41132      ; -36.48682    ; 20.72571     ; 21.22081    
-0.35950     ; 1.25940      ; 0.30688      ; 1.34518      ; 3.49915      ; -36.01578    ; 26.13892     ; 26.40214    
-0.37201     ; 1.42029      ; 0.34924      ; 1.50917      ; 3.14026      ; -44.89075    ; 40.73364     ; 40.87919    
-0.50281     ; 1.49774      ; 0.34955      ; 1.61809      ; 1.67480      ; -48.07587    ; 67.59033     ; 67.62766    
-0.61249     ; 1.54572      ; 0.42468      ; 1.71602      ; -9.15909     ; -43.64960    ; 92.80960     ; 93.27325    
-0.57947     ; 1.53839      ; 0.53625      ; 1.72916      ; -14.84894    ; -36.05316    ; 105.86411    ; 106.91149   
-0.60236     ; 1.52972      ; 0.54126      ; 1.73085      ; -13.63770    ; -39.32053    ; 111.07544    ; 111.91998   
-0.69183     ; 1.48224      ; 0.48901      ; 1.70728      ; -2.01874     ; -56.00128    ; 122.31308    ; 122.33871   
-0.80225     ; 1.32513      ; 0.48981      ; 1.62465      ; -0.80750     ; -67.81464    ; 134.48532    ; 134.49428   
-0.83661     ; 1.11102      ; 0.46985      ; 1.46801      ; 0.91965      ; -65.61646    ; 136.21994    ; 136.22757   
-0.80798     ; 0.92133      ; 0.43701      ; 1.30102      ; 4.01505      ; -61.76590    ; 121.04950    ; 121.11958   
-0.76581     ; 0.77582      ; 0.36481      ; 1.14954      ; 6.10855      ; -62.07245    ; 104.56314    ; 104.74429   
-0.80603     ; 0.68555      ; 0.30542      ; 1.10134      ; 4.80759      ; -61.82571    ; 98.85834     ; 98.97754    
-0.79382     ; 0.62347      ; 0.31293      ; 1.05679      ; 0.35141      ; -56.30783    ; 85.69916     ; 85.70215    
-0.76025     ; 0.51135      ; 0.38153      ; 0.99249      ; -3.92532     ; -43.15613    ; 62.93976     ; 63.06412    
-0.65082     ; 0.46747      ; 0.43909      ; 0.91372      ; -4.97955     ; -35.26062    ; 52.07596     ; 52.31558    
-0.55713     ; 0.50134      ; 0.45593      ; 0.87728      ; -6.05621     ; -33.98209    ; 42.60284     ; 43.03407    
-0.51093     ; 0.53876      ; 0.38239      ; 0.83518      ; 0.61310      ; -29.03992    ; 28.88290     ; 28.89443    
-0.52191     ; 0.56219      ; 0.28986      ; 0.82004      ; 2.34772      ; -29.89975    ; 22.15378     ; 22.28492    
-0.50659     ; 0.57263      ; 0.23071      ; 0.79861      ; 1.09909      ; -24.56131    ; 18.74435     ; 18.78528    
-0.51508     ; 0.52203      ; 0.24109      ; 0.77198      ; -9.77219     ; -1.61499     ; 4.52347      ; 10.78100    
-0.51508     ; 0.49225      ; 0.31506      ; 0.77902      ; -14.27322    ; 19.41727     ; -6.69174     ; 15.77170    
-0.48785     ; 0.50488      ; 0.39301      ; 0.80459      ; -17.68265    ; 28.55392     ; -16.16486    ; 23.96317    
-0.50195     ; 0.53558      ; 0.41498      ; 0.84322      ; -20.06775    ; 24.32205     ; -23.75381    ; 31.10056    
-0.53180     ; 0.57794      ; 0.40302      ; 0.88275      ; -19.26773    ; 22.43790     ; -34.68491    ; 39.68151    
-0.54327     ; 0.63470      ; 0.37469      ; 0.91564      ; -16.83777    ; 23.69400     ; -41.24954    ; 44.55825    
