accelX       ; accelY       ; accelZ       ; totalAccel   ; gyroX        ; gyroY        ; gyroZ        ; totalGyro   
-0.42255     ; 0.47986      ; 0.26703      ; 0.69290      ; 1.37573      ; -3.96271     ; -19.98550    ; 20.03855    
-0.45282     ; 0.47882      ; 0.25726      ; 0.70746      ; -1.18134     ; 10.28809     ; -34.58771    ; 34.61119    
-0.48798     ; 0.51300      ; 0.24036      ; 0.74770      ; -3.57391     ; 18.36304     ; -48.12820    ; 48.26344    
-0.52661     ; 0.54883      ; 0.25073      ; 0.80087      ; -5.83939     ; 20.50140     ; -54.24423    ; 54.56039    
-0.52081     ; 0.60394      ; 0.29083      ; 0.84887      ; -4.17206     ; 23.97064     ; -65.72113    ; 65.85619    
-0.54846     ; 0.66998      ; 0.30731      ; 0.91876      ; -1.79443     ; 26.82678     ; -82.56638    ; 82.58859    
-0.59418     ; 0.74823      ; 0.32983      ; 1.01078      ; -3.37952     ; 31.41006     ; -92.88437    ; 92.94884    
-0.63068     ; 0.83276      ; 0.34674      ; 1.10067      ; -4.60571     ; 40.93552     ; -101.17615   ; 101.28435   
-0.66608     ; 0.91742      ; 0.35193      ; 1.18708      ; -5.14404     ; 50.63293     ; -105.90897   ; 106.03779   
-0.75604     ; 1.01068      ; 0.40179      ; 1.32458      ; -8.50113     ; 54.58069     ; -106.26038   ; 106.60468   
-0.87109     ; 1.10175      ; 0.39594      ; 1.45925      ; -5.80948     ; 54.77509     ; -109.93896   ; 110.09786   
-0.94312     ; 1.11279      ; 0.42731      ; 1.51999      ; -3.31223     ; 65.87067     ; -123.77106   ; 123.82037   
-0.87427     ; 1.09662      ; 0.44037      ; 1.46998      ; 2.33276      ; 79.58313     ; -142.94159   ; 142.96483   
-0.79022     ; 1.22302      ; 0.49524      ; 1.53802      ; 1.67480      ; 78.49899     ; -161.22986   ; 161.24319   
-0.79028     ; 1.43280      ; 0.50433      ; 1.71225      ; 11.28998     ; 59.95651     ; -168.59451   ; 168.97818   
-0.77203     ; 1.59735      ; 0.55768      ; 1.85972      ; 13.97415     ; 50.39368     ; -165.17014   ; 165.76791   
-0.69659     ; 1.62445      ; 0.59521      ; 1.86504      ; 21.90704     ; 41.90002     ; -157.12509   ; 158.65324   
-0.62811     ; 1.54474      ; 0.47913      ; 1.73502      ; 46.75247     ; 37.71301     ; -152.36984   ; 159.38867   
-0.50806     ; 1.44562      ; 0.33240      ; 1.56793      ; 42.58041     ; 36.41205     ; -138.47794   ; 144.88382   
-0.41302     ; 1.35712      ; 0.23706      ; 1.43825      ; -1.58508     ; 50.36377     ; -119.68124   ; 119.69943   
-0.37695     ; 1.24768      ; 0.15680      ; 1.31278      ; -37.18964    ; 62.87994     ; -95.77789    ; 102.75228   
-0.38220     ; 1.17657      ; 0.20276      ; 1.25360      ; -53.75076    ; 73.62411     ; -84.08417    ; 99.80318    
-0.37091     ; 1.12103      ; 0.22601      ; 1.20224      ; -70.81284    ; 85.67673     ; -68.53241    ; 98.55154    
-0.30414     ; 1.13385      ; 0.19983      ; 1.19082      ; -67.56042    ; 72.60727     ; -64.11362    ; 93.14640    
-0.26807     ; 1.10742      ; 0.15790      ; 1.15029      ; -50.83481    ; 54.79004     ; -56.80130    ; 76.23511    
-0.29279     ; 1.05200      ; 0.18048      ; 1.10680      ; -33.44376    ; 48.92822     ; -40.29251    ; 52.37440    
-0.33868     ; 0.98090      ; 0.29578      ; 1.07905      ; -24.87534    ; 52.21054     ; -26.00433    ; 35.99958    
-0.35205     ; 0.93115      ; 0.39032      ; 1.06927      ; -19.91074    ; 52.21054     ; -22.93137    ; 30.38342    
-0.28278     ; 0.92792      ; 0.40839      ; 1.05251      ; -5.61508     ; 37.92236     ; -18.20602    ; 19.07484    
-0.24017     ; 0.95581      ; 0.31891      ; 1.03584      ; 5.02441      ; 12.25449     ; -18.96866    ; 19.64608    
-0.21344     ; 0.97870      ; 0.27991      ; 1.04007      ; -12.30682    ; 6.48987      ; -10.27313    ; 16.06091    
-0.21887     ; 0.99341      ; 0.26251      ; 1.05056      ; -15.79102    ; 1.98135      ; 3.02811      ; 16.10939    
-0.24933     ; 0.97839      ; 0.28467      ; 1.04903      ; -9.45068     ; -6.85623     ; 14.40033     ; 17.25231    
-0.27155     ; 0.99084      ; 0.31030      ; 1.07322      ; -4.51599     ; -14.13864    ; 16.00037     ; 16.65496    
-0.27698     ; 1.01788      ; 0.32965      ; 1.10520      ; -0.38879     ; -27.71652    ; 20.87524     ; 20.90366    
-0.27332     ; 1.09113      ; 0.27954      ; 1.15905      ; -0.34393     ; -35.43259    ; 32.10541     ; 32.12579    
-0.32666     ; 1.12183      ; 0.29718      ; 1.20562      ; -26.69968    ; -29.38385    ; 42.10938     ; 49.87315    
-0.37079     ; 1.15759      ; 0.42493      ; 1.28766      ; -36.80832    ; -33.51852    ; 62.01263     ; 72.12322    
-0.44720     ; 1.20404      ; 0.42493      ; 1.35287      ; -25.51834    ; -42.31125    ; 72.42035     ; 76.79416    
-0.59247     ; 1.28351      ; 0.47186      ; 1.49032      ; -16.97235    ; -51.01425    ; 79.83734     ; 81.63155    
-0.70618     ; 1.37158      ; 0.52789      ; 1.63052      ; -15.06577    ; -55.71716    ; 85.51224     ; 86.84009    
-0.74011     ; 1.46533      ; 0.61145      ; 1.75181      ; -16.30692    ; -67.77725    ; 94.15543     ; 95.56834    
-0.73328     ; 1.59015      ; 0.51562      ; 1.82541      ; -3.97018     ; -97.32559    ; 88.93661     ; 89.03939    
-0.69861     ; 1.67316      ; 0.39185      ; 1.85501      ; 15.62653     ; -108.41370   ; 92.85446     ; 94.17504    
-0.83594     ; 1.57184      ; 0.46143      ; 1.83913      ; 1.07666      ; -94.93301    ; 124.81781    ; 124.83235   
-0.87500     ; 1.41467      ; 0.58344      ; 1.76276      ; 2.39258      ; -83.29163    ; 141.05743    ; 141.08482   
-0.89276     ; 1.27777      ; 0.62805      ; 1.68053      ; -1.64490     ; -65.06317    ; 161.85791    ; 161.87131   
-0.93170     ; 1.10840      ; 0.57092      ; 1.55646      ; -11.55167    ; -55.83679    ; 173.08807    ; 173.47665   
-0.98730     ; 0.91443      ; 0.50415      ; 1.43705      ; -22.67715    ; -56.01624    ; 173.77594    ; 175.25172   
-1.01123     ; 0.78162      ; 0.44421      ; 1.35308      ; -21.60797    ; -63.70987    ; 157.55127    ; 159.02805   
-1.01471     ; 0.69086      ; 0.41272      ; 1.29509      ; -9.83200     ; -66.47629    ; 132.96005    ; 133.32487   
-0.94061     ; 0.57153      ; 0.38013      ; 1.16443      ; 1.96640      ; -60.31540    ; 102.81357    ; 102.83396   
-0.82660     ; 0.49274      ; 0.39673      ; 1.04089      ; 4.22440      ; -45.18982    ; 90.61142     ; 90.71117    
-0.72498     ; 0.45233      ; 0.38379      ; 0.93674      ; 5.98892      ; -35.76904    ; 72.97363     ; 73.22038    
-0.66534     ; 0.44153      ; 0.30609      ; 0.85517      ; -4.00009     ; -29.59320    ; 54.44611     ; 54.59464    
-0.60675     ; 0.44897      ; 0.25720      ; 0.79742      ; -4.50851     ; -19.32755    ; 40.77850     ; 41.02943    
-0.54706     ; 0.45270      ; 0.25848      ; 0.75566      ; -0.83740     ; -9.83948     ; 25.08469     ; 25.10274    
-0.52594     ; 0.45581      ; 0.25311      ; 0.74057      ; 6.92352      ; 0.68787      ; 6.87866      ; 9.77031     
-0.51794     ; 0.42694      ; 0.27948      ; 0.72709      ; 3.44681      ; 6.84875      ; -0.67291     ; 3.53774     
-0.52075     ; 0.44366      ; 0.27686      ; 0.73802      ; -3.07297     ; 17.33871     ; -15.40970    ; 15.71938    
-0.55615     ; 0.42834      ; 0.33459      ; 0.77765      ; -15.66391    ; 31.99326     ; -31.75400    ; 35.40985    
-0.60052     ; 0.45544      ; 0.36823      ; 0.83884      ; -10.21332    ; 30.46051     ; -50.60303    ; 51.62543    
-0.61786     ; 0.55328      ; 0.36584      ; 0.90648      ; 1.25610      ; 20.69580     ; -72.24091    ; 72.25394    
-0.63196     ; 0.67090      ; 0.33746      ; 0.98151      ; 8.17215      ; 11.96289     ; -93.40027    ; 93.75951    
-0.65851     ; 0.78326      ; 0.31647      ; 1.07112      ; 10.63202     ; 13.25638     ; -103.34442   ; 103.89285   
-0.65942     ; 0.85553      ; 0.33710      ; 1.13155      ; 15.20035     ; 27.29034     ; -118.23074   ; 119.20692   
-0.68750     ; 0.91089      ; 0.41437      ; 1.21411      ; 8.62076      ; 44.64401     ; -119.35974   ; 119.67412   
-0.73639     ; 1.00012      ; 0.52002      ; 1.34645      ; 1.06171      ; 62.13974     ; -116.12228   ; 116.13145   
-0.81744     ; 1.05914      ; 0.50995      ; 1.43180      ; -1.26358     ; 64.06128     ; -112.69791   ; 112.70997   
-0.85828     ; 1.09314      ; 0.52954      ; 1.48728      ; -3.94775     ; 70.58853     ; -117.18399   ; 117.25556   
-0.84528     ; 1.13110      ; 0.58099      ; 1.52691      ; -3.60382     ; 71.50818     ; -121.34857   ; 121.40734   
-0.75006     ; 1.20319      ; 0.58087      ; 1.53221      ; 2.16080      ; 64.12109     ; -138.37326   ; 138.39536   
-0.69409     ; 1.29315      ; 0.58649      ; 1.58050      ; 2.51221      ; 45.34683     ; -151.10626   ; 151.13268   
-0.64227     ; 1.37195      ; 0.51886      ; 1.60124      ; 14.07135     ; 19.36493     ; -149.24454   ; 149.91270   
-0.57263     ; 1.36993      ; 0.44708      ; 1.55065      ; 25.86975     ; 14.34799     ; -140.68359   ; 143.04892   
-0.51489     ; 1.32239      ; 0.27777      ; 1.44602      ; 51.85913     ; 19.20044     ; -121.60278   ; 132.20573   
-0.46838     ; 1.28796      ; 0.23517      ; 1.39052      ; 38.01956     ; 28.38196     ; -112.47360   ; 118.73271   
-0.43939     ; 1.21045      ; 0.23413      ; 1.30884      ; -9.01703     ; 55.02182     ; -96.58539    ; 97.01293    
-0.45111     ; 1.17444      ; 0.27618      ; 1.28805      ; -31.69418    ; 75.14191     ; -77.17560    ; 83.43844    
-0.49683     ; 1.13501      ; 0.36206      ; 1.29080      ; -51.32828    ; 84.31595     ; -57.78076    ; 77.29487    
-0.47076     ; 1.09625      ; 0.35706      ; 1.24534      ; -46.69266    ; 76.86905     ; -53.06290    ; 70.69001    
-0.38580     ; 1.09344      ; 0.33832      ; 1.20786      ; -38.37845    ; 63.67249     ; -54.20685    ; 66.42653    
-0.31207     ; 1.06525      ; 0.32587      ; 1.15686      ; -36.18774    ; 57.20505     ; -53.96011    ; 64.97985    
-0.25916     ; 1.05182      ; 0.28326      ; 1.11970      ; -22.86407    ; 43.71689     ; -52.11334    ; 56.91812    
-0.23639     ; 1.04871      ; 0.26379      ; 1.10691      ; -14.19846    ; 30.78201     ; -43.73932    ; 45.99809    
-0.23120     ; 1.00208      ; 0.29266      ; 1.06923      ; -6.51978     ; 25.48096     ; -29.48853    ; 30.21729    
-0.24078     ; 0.98529      ; 0.26288      ; 1.04780      ; 13.43582     ; 9.97406      ; -17.49573    ; 22.08150    
-0.26892     ; 0.97589      ; 0.23773      ; 1.03981      ; 3.54401      ; -2.42249     ; -5.41321     ; 6.54333     
-0.28912     ; 0.98944      ; 0.25214      ; 1.06121      ; -1.42807     ; -4.03748     ; -2.67670     ; 3.19109     
-0.29541     ; 1.04034      ; 0.18146      ; 1.09659      ; 4.88235      ; -10.75165    ; 1.64490      ; 5.25599     
-0.33051     ; 1.06036      ; 0.21295      ; 1.13091      ; -14.63211    ; -11.58157    ; 14.53491     ; 20.65155    
-0.33069     ; 1.07635      ; 0.21661      ; 1.14665      ; -11.83578    ; -9.11423     ; 25.15198     ; 27.81845    
-0.34088     ; 1.06616      ; 0.26001      ; 1.14913      ; -27.73148    ; -8.48618     ; 37.03262     ; 46.27728    
-0.37610     ; 1.04456      ; 0.32294      ; 1.15622      ; -28.19504    ; -10.85632    ; 46.69266     ; 54.55507    
-0.41772     ; 1.04041      ; 0.36688      ; 1.17964      ; -21.72760    ; -17.11441    ; 48.82355     ; 53.45007    
-0.45715     ; 1.05920      ; 0.40869      ; 1.22390      ; -11.42456    ; -35.75409    ; 51.67221     ; 52.93071    
-0.48718     ; 1.10126      ; 0.42743      ; 1.27781      ; 1.11404      ; -56.04614    ; 54.09470     ; 54.11737    
-0.54578     ; 1.19098      ; 0.42017      ; 1.37581      ; 9.68994      ; -73.90823    ; 60.83878     ; 61.61712    
-0.60907     ; 1.35645      ; 0.45813      ; 1.55589      ; 5.97397      ; -81.94580    ; 71.94183     ; 72.20219    
-0.62964     ; 1.51727      ; 0.40894      ; 1.69286      ; 6.71417      ; -79.80743    ; 87.02255     ; 87.29437    
-0.58374     ; 1.59314      ; 0.24005      ; 1.71361      ; 9.30115      ; -70.28198    ; 97.19101     ; 97.64805    
-0.63055     ; 1.53180      ; 0.33118      ; 1.68929      ; -11.27502    ; -28.17261    ; 124.95987    ; 125.47686   
-0.79144     ; 1.38361      ; 0.49048      ; 1.66773      ; -39.28314    ; -0.03738     ; 157.11761    ; 161.95995   
-0.80994     ; 1.25769      ; 0.65466      ; 1.63290      ; -45.82535    ; -3.01315     ; 166.51596    ; 172.71106   
-0.78125     ; 1.15070      ; 0.74933      ; 1.57986      ; -41.27945    ; -27.07352    ; 155.12878    ; 160.53117   
-0.74231     ; 1.03809      ; 0.70831      ; 1.45957      ; -20.03784    ; -56.40503    ; 142.41821    ; 143.82469   
-0.76874     ; 0.88898      ; 0.59344      ; 1.31659      ; -6.03378     ; -77.17560    ; 137.79007    ; 137.92497   
-0.77618     ; 0.76953      ; 0.45276      ; 1.18306      ; -2.80380     ; -83.83743    ; 132.60117    ; 132.63304   
-0.77057     ; 0.65863      ; 0.34528      ; 1.07088      ; -2.49725     ; -85.10101    ; 116.54099    ; 116.56960   
-0.74872     ; 0.60223      ; 0.27008      ; 0.99810      ; 2.77390      ; -79.16443    ; 95.58350     ; 95.62563    
-0.70923     ; 0.57764      ; 0.26001      ; 0.95093      ; 3.66364      ; -69.74365    ; 70.02777     ; 70.12592    
-0.62970     ; 0.58636      ; 0.28375      ; 0.90601      ; 10.78156     ; -51.69464    ; 46.64032     ; 47.87385    
-0.55133     ; 0.58282      ; 0.26624      ; 0.84530      ; 9.93668      ; -38.87192    ; 31.05865     ; 32.61468    
-0.50909     ; 0.58215      ; 0.24298      ; 0.81063      ; 8.72543      ; -33.30170    ; 27.02118     ; 28.40099    
-0.51202     ; 0.55212      ; 0.21240      ; 0.78238      ; 4.67300      ; -16.36673    ; 20.32944     ; 20.86691    
-0.54089     ; 0.48273      ; 0.26569      ; 0.77213      ; 4.80759      ; 7.70111      ; 21.63040     ; 22.16349    
-0.57330     ; 0.44299      ; 0.33496      ; 0.79820      ; 4.57581      ; 20.30701     ; 9.75723      ; 10.78600    
-0.55664     ; 0.45801      ; 0.42456      ; 0.83658      ; 0.78506      ; 30.07919     ; -10.43762    ; 10.47712    
-0.55975     ; 0.51929      ; 0.47534      ; 0.89941      ; -4.71786     ; 28.26233     ; -26.82678    ; 27.24342    
-0.55920     ; 0.57050      ; 0.41772      ; 0.90148      ; -7.26746     ; 27.20810     ; -33.51852    ; 34.30208    
-0.58508     ; 0.58600      ; 0.39905      ; 0.91921      ; -16.83029    ; 37.09244     ; -44.90570    ; 47.95961    
-0.60120     ; 0.61652      ; 0.37201      ; 0.93804      ; -16.15738    ; 41.69067     ; -56.76392    ; 59.02189    
-0.61450     ; 0.69977      ; 0.36829      ; 1.00146      ; -9.09927     ; 32.04559     ; -72.88391    ; 73.45306    
-0.62640     ; 0.80280      ; 0.32874      ; 1.07001      ; -0.71777     ; 22.76688     ; -87.32910    ; 87.33574    
-0.64160     ; 0.89996      ; 0.30377      ; 1.14624      ; 8.53851      ; 31.77643     ; -103.89771   ; 104.25185   
-0.64178     ; 0.98560      ; 0.25952      ; 1.20442      ; 18.00415     ; 39.04388     ; -106.60431   ; 108.11845   
-0.71204     ; 1.01569      ; 0.32904      ; 1.28331      ; 10.88623     ; 57.40692     ; -107.77817   ; 108.33132   
-0.76251     ; 1.03754      ; 0.40887      ; 1.35096      ; -0.77759     ; 73.19794     ; -109.06418   ; 109.07188   
-0.77612     ; 1.08881      ; 0.50409      ; 1.42898      ; -2.08603     ; 76.77185     ; -117.25128   ; 117.27489   
-0.73651     ; 1.16547      ; 0.55389      ; 1.48579      ; -0.56824     ; 71.20163     ; -131.98059   ; 131.98695   
-0.66376     ; 1.25922      ; 0.54169      ; 1.52303      ; 7.79831      ; 58.26675     ; -145.64819   ; 145.86224   
-0.60938     ; 1.33008      ; 0.49579      ; 1.54475      ; 13.91434     ; 52.96570     ; -148.87817   ; 149.53290   
-0.55615     ; 1.35071      ; 0.47449      ; 1.53586      ; 13.24890     ; 47.41043     ; -146.56036   ; 147.16418   
-0.52020     ; 1.34937      ; 0.48840      ; 1.52641      ; 9.48059      ; 46.86462     ; -136.72836   ; 137.06329   
-0.47150     ; 1.32239      ; 0.49164      ; 1.48752      ; 4.06738      ; 46.99921     ; -122.11121   ; 122.18608   
-0.41376     ; 1.27979      ; 0.45038      ; 1.41841      ; -4.08234     ; 41.90750     ; -103.74817   ; 103.83634   
-0.41998     ; 1.25476      ; 0.40802      ; 1.38466      ; -4.47113     ; 45.51132     ; -82.95517    ; 83.08505    
-0.42859     ; 1.20294      ; 0.33490      ; 1.32020      ; -7.17773     ; 47.26089     ; -71.19415    ; 71.56518    
-0.41815     ; 1.14001      ; 0.29663      ; 1.24999      ; -21.83228    ; 52.61429     ; -55.55267    ; 59.69964    
-0.39349     ; 1.07520      ; 0.30060      ; 1.18374      ; -38.12424    ; 55.88165     ; -46.82724    ; 60.39374    
-0.35797     ; 1.04639      ; 0.27216      ; 1.13892      ; -40.80093    ; 47.23099     ; -41.87759    ; 58.47687    
-0.31927     ; 1.01160      ; 0.24420      ; 1.08853      ; -31.08109    ; 35.81390     ; -36.63635    ; 48.05496    
-0.30090     ; 0.98724      ; 0.24097      ; 1.05984      ; -17.86209    ; 28.44177     ; -29.46609    ; 34.47143    
-0.29578     ; 0.95850      ; 0.23828      ; 1.03101      ; -11.49933    ; 25.26413     ; -25.37628    ; 27.87667    
-0.30707     ; 0.93018      ; 0.26270      ; 1.01416      ; -5.86929     ; 20.11261     ; -18.24341    ; 19.18686    
-0.29102     ; 0.93286      ; 0.21204      ; 0.99994      ; 19.87335     ; 2.50473      ; -14.02649    ; 24.34261    
-0.30060     ; 0.95441      ; 0.17004      ; 1.01497      ; 24.03793     ; -10.34042    ; -7.46933     ; 25.18976    
-0.28851     ; 0.96411      ; 0.22180      ; 1.03051      ; 3.78326      ; -3.86551     ; -2.90848     ; 4.86845     
-0.29669     ; 0.97076      ; 0.28577      ; 1.05455      ; -14.98352    ; 0.50095      ; 5.09918      ; 15.85717    
-0.29486     ; 0.98041      ; 0.29877      ; 1.06649      ; -20.09766    ; -2.25052     ; 9.30115      ; 22.16728    
-0.30188     ; 0.99561      ; 0.34106      ; 1.09485      ; -30.84183    ; -5.13657     ; 13.54050     ; 33.69799    
-0.30927     ; 1.03497      ; 0.32544      ; 1.12815      ; -26.73706    ; -13.56293    ; 20.14999     ; 33.49573    
-0.33698     ; 1.06921      ; 0.31000      ; 1.16313      ; -18.38547    ; -25.13702    ; 27.58194     ; 33.16522    
-0.35242     ; 1.14246      ; 0.29840      ; 1.23225      ; -8.27682     ; -43.60474    ; 34.60266     ; 35.59712    
-0.33655     ; 1.24640      ; 0.25934      ; 1.31683      ; -2.04865     ; -55.14893    ; 44.64401     ; 44.70837    
-0.37140     ; 1.35345      ; 0.27570      ; 1.43031      ; -3.72345     ; -50.42358    ; 64.07623     ; 64.19859    
-0.38898     ; 1.47009      ; 0.40601      ; 1.57395      ; -6.10107     ; -13.95920    ; 74.25217     ; 74.51690    
-0.49927     ; 1.47699      ; 0.55402      ; 1.65460      ; -29.36890    ; 11.02081     ; 97.75177     ; 102.07900   
-0.59473     ; 1.47418      ; 0.65173      ; 1.71804      ; -49.20486    ; -16.92001    ; 113.44559    ; 123.66565   
-0.65253     ; 1.51575      ; 0.56403      ; 1.74396      ; -32.42691    ; -71.76987    ; 116.85501    ; 121.28024   
-0.69165     ; 1.52997      ; 0.40369      ; 1.72689      ; -14.81903    ; -100.61539   ; 123.27011    ; 124.16708   
-0.76672     ; 1.41101      ; 0.38867      ; 1.65224      ; -7.47681     ; -86.43936    ; 138.62747    ; 138.83612   
-0.77515     ; 1.25635      ; 0.42041      ; 1.53493      ; -4.72534     ; -76.59988    ; 143.66684    ; 143.75002   
-0.72089     ; 1.11768      ; 0.48444      ; 1.41547      ; -3.53653     ; -66.08002    ; 142.89673    ; 142.94485   
-0.67963     ; 1.03442      ; 0.49176      ; 1.33182      ; 0.68039      ; -65.93796    ; 135.65918    ; 135.66483   
-0.70599     ; 0.97516      ; 0.46686      ; 1.29125      ; -3.02063     ; -67.02209    ; 133.81241    ; 133.85005   
-0.76276     ; 0.85938      ; 0.46924      ; 1.24117      ; -9.33853     ; -51.36566    ; 131.33759    ; 131.67197   
-0.77521     ; 0.71844      ; 0.42682      ; 1.13986      ; -8.44879     ; -33.27927    ; 121.75232    ; 122.04723   
-0.76324     ; 0.57263      ; 0.43182      ; 1.04734      ; -12.35916    ; -27.76886    ; 114.70917    ; 115.37447   
-0.70758     ; 0.47968      ; 0.43750      ; 0.96029      ; -10.36285    ; -23.23044    ; 95.91995     ; 96.47930    
-0.65918     ; 0.44891      ; 0.44788      ; 0.91468      ; -7.58148     ; -25.27161    ; 71.08200     ; 71.48658    
-0.61310     ; 0.48773      ; 0.43359      ; 0.89542      ; -1.48041     ; -30.76706    ; 44.02344     ; 44.05102    
-0.55078     ; 0.51086      ; 0.38525      ; 0.84425      ; -4.69543     ; -22.42294    ; 22.19116     ; 22.68823    
-0.50336     ; 0.49518      ; 0.35901      ; 0.79212      ; -5.20386     ; -7.29736     ; 17.11441     ; 17.89493    
-0.49701     ; 0.46002      ; 0.32611      ; 0.75166      ; -2.71408     ; -2.34024     ; 13.39096     ; 13.67098    
-0.51672     ; 0.41559      ; 0.33679      ; 0.74374      ; -2.54211     ; 7.31232      ; 0.77759      ; 2.69067     
-0.53033     ; 0.41333      ; 0.34961      ; 0.75784      ; -4.23935     ; 13.64517     ; -10.17593    ; 11.03144    
-0.54346     ; 0.43585      ; 0.35754      ; 0.78304      ; -9.19647     ; 20.20233     ; -25.20432    ; 26.83324    
-0.56830     ; 0.47656      ; 0.35571      ; 0.82256      ; -12.34421    ; 26.15387     ; -44.91318    ; 46.58111    
-0.58643     ; 0.53174      ; 0.37183      ; 0.87458      ; -9.48807     ; 26.65482     ; -65.61646    ; 66.30102    
-0.60974     ; 0.59052      ; 0.38531      ; 0.93218      ; -3.89542     ; 25.26413     ; -74.58862    ; 74.69260    
-0.63159     ; 0.69025      ; 0.38794      ; 1.01284      ; 0.38132      ; 22.13882     ; -90.57404    ; 90.57747    
-0.63452     ; 0.83490      ; 0.35101      ; 1.10584      ; 5.33096      ; 19.14810     ; -103.62854   ; 103.76893   
-0.65479     ; 0.95563      ; 0.27771      ; 1.19126      ; 23.44727     ; 19.69391     ; -113.85681   ; 116.24999   
-0.68018     ; 1.03711      ; 0.20679      ; 1.25738      ; 31.07361     ; 29.56329     ; -121.67007   ; 125.57967   
-0.74878     ; 1.10107      ; 0.29785      ; 1.36446      ; 10.90866     ; 53.87039     ; -127.44965   ; 127.92038   
-0.82404     ; 1.18463      ; 0.44281      ; 1.50946      ; 7.22260      ; 63.53043     ; -129.46838   ; 129.67509   
-0.78284     ; 1.26489      ; 0.57263      ; 1.59396      ; 7.71606      ; 72.15118     ; -135.98068   ; 136.20531   
-0.71631     ; 1.30963      ; 0.59351      ; 1.60639      ; 13.74985     ; 63.11172     ; -144.86313   ; 145.52010   
-0.64008     ; 1.36328      ; 0.56726      ; 1.60935      ; 20.18738     ; 48.77869     ; -151.24832   ; 152.59569   
-0.61902     ; 1.39404      ; 0.51062      ; 1.60850      ; 28.95020     ; 27.88101     ; -153.94745   ; 156.65208   
-0.55914     ; 1.42993      ; 0.44720      ; 1.59917      ; 28.45673     ; 12.67319     ; -150.31372   ; 152.99034   
-0.44055     ; 1.38678      ; 0.36267      ; 1.49959      ; 25.78003     ; 8.15720      ; -146.76971   ; 149.02309   
-0.36975     ; 1.34521      ; 0.25885      ; 1.41892      ; 22.83417     ; 9.65256      ; -134.77692   ; 136.70416   
-0.37164     ; 1.30396      ; 0.24799      ; 1.37837      ; 10.61707     ; 36.08307     ; -105.50522   ; 106.04609   
-0.42834     ; 1.22778      ; 0.30542      ; 1.33574      ; -19.87335    ; 66.67816     ; -70.49133    ; 73.24947    
-0.48492     ; 1.15308      ; 0.29614      ; 1.28547      ; -39.01398    ; 84.15146     ; -50.27405    ; 63.64668    
-0.49426     ; 1.06226      ; 0.30591      ; 1.21089      ; -57.24243    ; 80.86166     ; -47.68707    ; 74.51095    
-0.43481     ; 1.04950      ; 0.27753      ; 1.16942      ; -55.68726    ; 73.18298     ; -50.16190    ; 74.95590    
-0.39679     ; 1.06787      ; 0.31793      ; 1.18274      ; -49.16000    ; 59.94904     ; -52.00119    ; 71.56794    
-0.31549     ; 1.03961      ; 0.31195      ; 1.13033      ; -33.96713    ; 49.90021     ; -48.76373    ; 59.43693    
-0.26379     ; 1.02252      ; 0.27454      ; 1.09110      ; -18.67706    ; 42.72995     ; -44.45709    ; 48.23185    
-0.27502     ; 0.96698      ; 0.29205      ; 1.04689      ; -13.49564    ; 39.66446     ; -27.56699    ; 30.70840    
-0.32959     ; 0.93878      ; 0.24664      ; 1.02507      ; 20.35934     ; 20.76309     ; -10.41519    ; 22.88800    
-0.35754     ; 0.92316      ; 0.20667      ; 1.01132      ; 23.42484     ; 12.57599     ; -4.55338     ; 23.88113    
-0.35443     ; 0.92010      ; 0.21393      ; 1.00895      ; 7.88055      ; 7.83569      ; -1.27853     ; 8.03644     
-0.32928     ; 0.95697      ; 0.21075      ; 1.03375      ; 4.38889      ; -2.29538     ; -1.33087     ; 4.68501     
-0.31659     ; 0.96710      ; 0.23572      ; 1.04455      ; -5.71228     ; -11.83578    ; 5.21133      ; 7.79252     
-0.35706     ; 0.96594      ; 0.25787      ; 1.06162      ; -18.98361    ; -11.45447    ; 9.58527      ; 21.28821    
-0.37036     ; 0.95386      ; 0.31073      ; 1.06938      ; -28.20251    ; -8.01514     ; 18.32565     ; 33.64701    
-0.35889     ; 0.95471      ; 0.32513      ; 1.07051      ; -28.65860    ; -8.40393     ; 25.53329     ; 38.39500    
-0.37732     ; 0.96674      ; 0.30426      ; 1.08144      ; -16.70319    ; -14.07135    ; 28.75580     ; 33.26901    
-0.38348     ; 0.97144      ; 0.29211      ; 1.08447      ; -8.59085     ; -22.85660    ; 34.03442     ; 35.11536    
-0.39728     ; 0.98297      ; 0.30267      ; 1.10258      ; -3.75336     ; -33.57834    ; 35.15594     ; 35.36940    
-0.37683     ; 1.02032      ; 0.33881      ; 1.13923      ; -4.56085     ; -42.66266    ; 37.28683     ; 37.57859    
-0.40521     ; 1.04211      ; 0.35474      ; 1.17305      ; 0.23926      ; -51.84418    ; 46.88705     ; 46.89925    
-0.48877     ; 1.13214      ; 0.45032      ; 1.31279      ; -4.59076     ; -52.83112    ; 59.41818     ; 59.60602    
-0.49640     ; 1.31622      ; 0.55933      ; 1.51384      ; -9.18900     ; -48.91327    ; 60.22568     ; 60.93687    
-0.46680     ; 1.49054      ; 0.63641      ; 1.68660      ; -14.88632    ; -47.58240    ; 65.22766     ; 66.92139    
-0.49933     ; 1.61377      ; 0.60596      ; 1.79465      ; -14.71436    ; -72.51007    ; 79.08966     ; 80.46298    
-0.60522     ; 1.63434      ; 0.42157      ; 1.79306      ; -4.85245     ; -104.85474   ; 98.54431     ; 98.67725    
